"Lat","Lon","source","X","Y"
30.30005,114.22191,"gps",12715124.8586351,3542177.07425484
30.31836,114.22905,"gps",12715919.6797994,3544538.04459702
30.30039,114.22211,"gps",12715147.1225333,3542220.91130237
30.32038,114.22507,"gps",12715476.628226,3544798.53912421
30.30395,114.22721,"gps",12715714.8519363,3542679.92010571
30.31912,114.22477,"gps",12715443.2323788,3544636.05180872
30.30194,114.2209,"gps",12715012.4259494,3542420.7585923
30.31515,114.23607,"gps",12716701.1426248,3544124.10147061
30.29002,114.20587,"gps",12713339.2940028,3540883.94972707
30.31834,114.22903,"gps",12715917.4534096,3544535.46547014
30.29992,114.22189,"gps",12715122.6322453,3542160.31307095
30.31833,114.22895,"gps",12715908.5478503,3544534.1759069
30.31828,114.22903,"gps",12715917.4534096,3544527.72809265
30.30002,114.22202,"gps",12715137.1037791,3542173.20628735
30.31829,114.229,"gps",12715914.1138248,3544529.01765524
30.31832,114.22912,"gps",12715927.4721637,3544532.88634378
30.31553,114.23154,"gps",12716196.8653315,3544173.10337607
30.31544,114.23203,"gps",12716251.4118819,3544161.49764445
30.31539,114.23186,"gps",12716232.4875685,3544155.05002037
30.31833,114.22895,"gps",12715908.5478503,3544534.1759069
30.31823,114.22909,"gps",12715924.132579,3544521.28028169
30.31827,114.22908,"gps",12715923.0193841,3544526.43853019
30.30074,114.22207,"gps",12715142.6697536,3542266.03783362
30.30272,114.21803,"gps",12714692.9390108,3542521.32810096
30.31829,114.22895,"gps",12715908.5478503,3544529.01765524
30.3202,114.22545,"gps",12715518.9296325,3544775.32652263
30.31416,114.2281,"gps",12715813.9262831,3543996.43950407
30.31421,114.22777,"gps",12715777.1908512,3544002.88704721
30.32164,114.23472,"gps",12716550.8613122,3544961.02852948
30.30081,114.222,"gps",12715134.8773893,3542275.0631592
30.32059,114.22556,"gps",12715531.1747765,3544825.62054663
30.31496,114.23513,"gps",12716596.5023034,3544099.60058914
30.3012,114.22279,"gps",12715222.819787,3542325.34723396
30.30323,114.22746,"gps",12715742.681809,3542587.08552
30.31155,114.22257,"gps",12715198.329499,3543659.88231966
30.31822,114.22909,"gps",12715924.132579,3544519.99071989
30.30073,114.22321,"gps",12715269.5739732,3542264.74850192
29.24325,112.8427,"gps",12561591.9037381,3406642.88968092
29.48657,112.81216,"gps",12558192.2064893,3437722.46221487
29.36141,112.95715,"gps",12574332.4194594,3421726.34169394
30.55137,116.97147,"gps",13021204.4777407,3574622.03531003
30.55115,116.97137,"gps",13021193.3457916,3574593.59707708
30.51107,116.84798,"gps",13007457.6338226,3569413.74283411
30.51069,116.84776,"gps",13007433.1435346,3569364.64266277
30.55024,116.97083,"gps",13021133.2332666,3574475.96688905
30.56191,116.97453,"gps",13021545.1153825,3575984.56072369
30.5591,116.97129,"gps",13021184.4402323,3575621.29232742
30.56164,116.97556,"gps",13021659.774458,3575949.65547432
30.5133,116.89471,"gps",13012659.5936274,3569701.88718095
30.55699,116.97153,"gps",13021211.1569101,3575348.52475261
30.56103,116.97399,"gps",13021485.0028575,3575870.79582408
30.55997,116.97809,"gps",13021941.4127697,3575733.76220125
30.55698,116.97144,"gps",13021201.138156,3575347.23202941
30.55698,116.97189,"gps",13021251.2319268,3575347.23202941
30.55877,116.97146,"gps",13021203.3645458,3575578.63160456
30.56,116.97242,"gps",13021310.2312569,3575737.64049075
30.55984,116.9761,"gps",13021719.886983,3575716.95629396
30.56102,116.97709,"gps",13021830.0932789,3575869.50304706
30.56012,116.97552,"gps",13021655.3216784,3575753.15366073
30.56021,116.97731,"gps",13021854.5835669,3575764.7885508
30.56009,116.97475,"gps",13021569.6056705,3575749.27536643
30.56092,116.97719,"gps",13021841.225228,3575856.57528418
30.55941,116.97616,"gps",13021726.5661525,3575661.36768407
30.56037,116.97689,"gps",13021807.8293808,3575785.47282646
30.55963,116.97585,"gps",13021692.0571104,3575689.80833742
30.55838,116.97769,"gps",13021896.8849734,3575528.21457369
30.55829,116.97277,"gps",13021349.1930787,3575516.57990302
30.56038,116.97652,"gps",13021766.6411692,3575786.76559482
30.55957,116.97619,"gps",13021729.9057372,3575682.0517892
29.69773,116.12984,"gps",12927514.6547043,3464754.72611533
29.30722,116.1353,"gps",12928122.4591241,3414806.67031779
29.30803,116.13486,"gps",12928073.4785481,3414910.07440008
29.33291,116.12038,"gps",12926461.5723214,3418086.63918106
29.3557,116.14162,"gps",12928825.9983059,3420997.04254861
29.30653,116.1357,"gps",12928166.9869204,3414718.58600604
29.32893,116.11782,"gps",12926176.594425,3417578.4388961
29.35632,116.14206,"gps",12928874.9788818,3421076.22891859
29.3127,116.13324,"gps",12927893.140973,3415506.2596207
29.31336,116.13583,"gps",12928181.4584542,3415590.5192612
29.30128,116.13761,"gps",12928379.6071478,3414048.3987856
29.35563,116.14178,"gps",12928843.8094244,3420988.10218228
29.30607,116.13469,"gps",12928054.5542347,3414659.86346234
29.30257,116.13638,"gps",12928242.6841741,3414213.07016583
29.30272,116.136,"gps",12928200.3827676,3414232.21813578
29.32853,116.11746,"gps",12926136.5194083,3417527.36458747
29.30906,116.13399,"gps",12927976.6305911,3415041.56472697
29.30618,116.13435,"gps",12928016.7056078,3414673.90578567
29.32777,116.11697,"gps",12926081.9728578,3417430.32395296
29.32802,116.1168,"gps",12926063.0485444,3417462.24513449
29.30785,116.13409,"gps",12927987.7625402,3414887.09564421
29.30321,116.13628,"gps",12928231.552225,3414294.76836702
29.30319,116.13625,"gps",12928228.2126403,3414292.21529048
29.30121,116.13659,"gps",12928266.0612672,3414039.46318882
30.79161,113.92387,"gps",12681947.1975991,3605715.20449672
30.79095,113.92487,"gps",12682058.5170899,3605629.6775705
30.79042,113.92567,"gps",12682147.5726825,3605560.99728203
30.76186,113.94876,"gps",12684717.9397249,3601860.59642134
30.79131,113.924,"gps",12681961.6691329,3605676.32854838
30.79114,113.92432,"gps",12681997.29137,3605654.29889817
30.79021,113.92554,"gps",12682133.1011487,3605533.78444227
30.79074,113.92455,"gps",12682022.8948528,3605602.46458073
30.79144,113.92402,"gps",12681963.8955227,3605693.17477777
30.79158,113.92366,"gps",12681923.820506,3605711.31689643
30.79136,113.92409,"gps",12681971.6878871,3605682.80786468
30.79084,113.92458,"gps",12682026.2344376,3605615.42313987
30.79204,113.92252,"gps",12681796.9162865,3605770.92690087
30.79186,113.92397,"gps",12681958.3295482,3605747.60121299
30.79123,113.92437,"gps",12682002.8573445,3605665.96164931
30.79225,113.9229,"gps",12681839.217693,3605798.14025859
30.79193,113.92258,"gps",12681803.595456,3605756.67230864
30.79103,113.92132,"gps",12681663.3328976,3605640.04443938
30.79083,113.9246,"gps",12682028.4608274,3605614.12728335
30.79239,113.92238,"gps",12681781.3315578,3605816.28253009
30.79236,113.92202,"gps",12681741.2565411,3605812.39489826
30.79216,113.92235,"gps",12681777.9919731,3605786.47738371
30.79064,113.92442,"gps",12682008.423319,3605589.50603506
30.79194,113.9224,"gps",12681783.5579476,3605757.96817999
30.79185,113.92358,"gps",12681914.9149468,3605746.30534272
30.79243,113.9222,"gps",12681761.2940495,3605821.46604108
30.8191,113.97092,"gps",12687184.7796409,3609278.05228825
30.81881,113.97179,"gps",12687281.6275979,3609240.46145076
30.79037,113.92541,"gps",12682118.6296149,3605554.51802908
30.79073,113.92484,"gps",12682055.1775052,3605601.16872555
30.79078,113.92489,"gps",12682060.7434797,3605607.64800277
30.79059,113.92571,"gps",12682152.0254622,3605583.02676728
30.79052,113.92529,"gps",12682105.271276,3605573.95579805
29.72053,113.57918,"gps",12643576.4823176,3467676.92628572
29.65566,113.56635,"gps",12642148.2532507,3459364.49426005
30.29705,113.84492,"gps",12673158.523801,3541790.28336428
30.13638,113.77876,"gps",12665793.6262901,3521092.29412722
30.29676,113.84489,"gps",12673155.1842162,3541752.89420543
30.31504,113.86541,"gps",12675439.4601673,3544109.91674397
30.29188,113.84839,"gps",12673544.802434,3541123.74149575
30.31495,113.8674,"gps",12675660.985954,3544098.31107038
30.31519,113.86554,"gps",12675453.9317011,3544129.25955698
30.31462,113.8672,"gps",12675638.7220558,3544055.75702508
30.31484,113.86602,"gps",12675507.3650567,3544084.12637269
30.31493,113.86732,"gps",12675652.0803947,3544095.73203325
30.31496,113.86587,"gps",12675490.6671331,3544099.60058914
30.31465,113.86717,"gps",12675635.3824711,3544059.62556873
30.31509,113.86596,"gps",12675500.6858873,3544116.36434502
30.31485,113.86595,"gps",12675499.5726923,3544085.41589001
30.30962,113.85814,"gps",12674630.1674693,3543411.01629635
30.31488,113.8659,"gps",12675494.0067178,3544089.28444274
30.30962,113.85815,"gps",12674631.2806642,3543411.01629635
30.31479,113.86589,"gps",12675492.8935229,3544077.6787881
30.29625,113.84505,"gps",12673172.9953348,3541687.14112532
30.3148,113.86592,"gps",12675496.2331076,3544078.96830475
30.29601,113.84395,"gps",12673050.5438949,3541656.19861771
30.31498,113.86579,"gps",12675481.7615738,3544102.17962706
30.29754,113.8428,"gps",12672922.5264805,3541853.45840118
30.31504,113.86584,"gps",12675487.3275484,3544109.91674397
30.29715,113.84229,"gps",12672865.7535402,3541803.17620332
30.31492,113.86594,"gps",12675498.4594974,3544094.44251489
30.30984,113.85917,"gps",12674744.8265448,3543439.38419661
30.30933,113.85918,"gps",12674745.9397397,3543373.6223433
30.30933,113.85907,"gps",12674733.6945957,3543373.6223433
30.29733,113.84209,"gps",12672843.489642,3541826.38334671
30.31501,113.86607,"gps",12675512.9310312,3544106.04818492
30.29678,113.84193,"gps",12672825.6785235,3541755.47276456
30.31495,113.86592,"gps",12675496.2331076,3544098.31107038
30.30954,113.85941,"gps",12674771.5432226,3543400.70071205
30.315,113.86588,"gps",12675491.780328,3544104.7586655
30.30941,113.85947,"gps",12674778.222392,3543383.9379055
30.31502,113.86584,"gps",12675487.3275484,3544107.33770447
30.31808,113.86764,"gps",12675687.7026318,3544501.93686856
30.31495,113.86593,"gps",12675497.3463025,3544098.31107038
30.31807,113.86752,"gps",12675674.3442929,3544500.64730874
30.31489,113.86588,"gps",12675491.780328,3544090.57396058
30.31475,113.86591,"gps",12675495.1199127,3544072.52072279
30.31469,113.86591,"gps",12675495.1199127,3544064.78362878
30.30937,113.85901,"gps",12674727.0154262,3543378.78012335
30.31471,113.86584,"gps",12675487.3275484,3544067.36265959
30.33276,113.83316,"gps",12671849.4065892,3546395.15263701
30.31463,113.86599,"gps",12675504.025472,3544057.0465395
30.33284,113.833,"gps",12671831.5954707,3546405.4706666
30.3147,113.86581,"gps",12675483.9879636,3544066.07314412
30.3333,113.83689,"gps",12672264.6282899,3546464.79950032
30.31487,113.86539,"gps",12675437.2337775,3544087.99492503
23.86548,117.59964,"gps",13091132.0422723,2737024.8081026
23.86217,117.59821,"gps",13090972.8554005,2736621.89540782
23.89673,117.56993,"gps",13087824.7402008,2740829.24998035
23.86367,117.60084,"gps",13091265.6256612,2736804.48296647
23.89904,117.60171,"gps",13091362.4736182,2741110.51080086
23.86351,117.60112,"gps",13091296.7951187,2736785.00685946
23.86775,117.59803,"gps",13090952.8178921,2737301.13182492
23.8639,117.60094,"gps",13091276.7576103,2736832.47991244
23.86543,117.60017,"gps",13091191.0416024,2737018.72173151
23.88824,117.59544,"gps",13090664.500411,2739795.56830802
23.89883,117.60177,"gps",13091369.1527877,2741084.94142773
23.88835,117.59524,"gps",13090642.2365128,2739808.96068738
23.8989,117.60197,"gps",13091391.4166858,2741093.46454749
23.8883,117.59579,"gps",13090703.4622327,2739802.87324081
23.89912,117.60117,"gps",13091302.3610932,2741120.25152535
23.88828,117.59577,"gps",13090701.2358429,2739800.43826283
23.89906,117.60172,"gps",13091363.5868131,2741112.94598141
23.88854,117.59593,"gps",13090719.0469614,2739832.09300582
23.89893,117.60162,"gps",13091352.4548641,2741097.11731451
23.89917,117.58733,"gps",13089761.6993406,2741126.33948122
23.899,117.60197,"gps",13091391.4166858,2741105.64044087
23.86381,117.60145,"gps",13091333.5305506,2736821.52457983
23.8806,117.58597,"gps",13089610.3048331,2738865.43454482
23.86798,117.59866,"gps",13091022.9491713,2737329.12965294
23.87584,117.58992,"gps",13090050.0168218,2738285.95488561
23.86824,117.59805,"gps",13090955.0442819,2737360.77943146
23.88067,117.58495,"gps",13089496.7589525,2738873.95646353
23.87815,117.58894,"gps",13089940.9237208,2738567.17029387
23.87619,117.5907,"gps",13090136.8460246,2738328.5629582
23.87719,117.58995,"gps",13090053.3564065,2738450.30094331
23.88793,117.59423,"gps",13090529.8038271,2739757.82620927
23.89454,117.5993,"gps",13091094.1936454,2740562.60475107
23.89487,117.5984,"gps",13090994.0061037,2740602.78388024
23.89884,117.58479,"gps",13089478.947834,2741086.15901598
23.89504,117.5985,"gps",13091005.1380528,2740623.48225952
23.8976,117.58772,"gps",13089805.113942,2740935.17879046
23.89486,117.59866,"gps",13091022.9491713,2740601.56632936
23.89912,117.58569,"gps",13089579.1353757,2741120.25152535
23.89472,117.59918,"gps",13091080.8353065,2740584.520627
23.89458,117.57175,"gps",13088027.3416741,2740567.47494308
23.89437,117.56988,"gps",13087819.1742263,2740541.90645181
23.89372,117.56957,"gps",13087784.6651841,2740462.76614671
23.89094,117.56822,"gps",13087634.3838716,2740124.29363762
23.89207,117.56922,"gps",13087745.7033624,2740261.87331233
23.8921,117.56815,"gps",13087626.5915072,2740265.52588645
23.89224,117.56759,"gps",13087564.2525924,2740282.57124351
23.89266,117.56747,"gps",13087550.8942535,2740333.70742542
23.89526,117.57073,"gps",13087913.7957935,2740650.2684378
29.05755,113.02861,"gps",12582287.3102715,3382972.90148108
29.05781,113.02912,"gps",12582344.0832118,3383006.01214856
29.01503,112.9832,"gps",12577232.2921946,3377559.15625346
29.01484,112.98318,"gps",12577230.0658048,3377534.9700154
29.05911,113.02775,"gps",12582191.5755094,3383171.56673824
29.05722,113.02847,"gps",12582271.7255428,3382930.87652335
29.01493,112.98313,"gps",12577224.4998302,3377546.42664893
29.05684,113.02829,"gps",12582251.6880345,3382882.48431438
29.05605,113.02873,"gps",12582300.6686104,3382781.88002958
29.05775,113.02923,"gps",12582356.3283558,3382998.37121789
29.05739,113.02814,"gps",12582234.9901108,3382952.52572721
29.28464,112.88505,"gps",12566306.2841732,3411924.45210509
29.48709,112.81965,"gps",12559025.9894753,3437788.96216424
29.49084,112.81133,"gps",12558099.8113119,3438268.53921247
29.27936,112.87711,"gps",12565422.4074163,3411250.57979304
29.28085,112.88035,"gps",12565783.0825665,3411440.74099062
29.48696,112.81814,"gps",12558857.8970442,3437772.3371449
29.48651,112.81478,"gps",12558483.8635552,3437714.78916575
29.48727,112.81698,"gps",12558728.7664349,3437811.981457
29.24441,112.8375,"gps",12561013.042386,3406790.88213241
29.05734,113.04978,"gps",12584643.9438916,3382946.1583106
29.05705,113.0504,"gps",12584712.9619759,3382909.22735519
29.08045,113.05642,"gps",12585383.1053105,3385889.50745447
29.21611,112.81487,"gps",12558493.8823094,3403180.85517794
28.96367,113.00571,"gps",12579738.0939323,3371022.85208878
28.96335,113.00497,"gps",12579655.7175092,3370982.13762403
28.95814,112.97816,"gps",12576671.241961,3370319.27294869
28.96321,113.00488,"gps",12579645.698755,3370964.32508528
28.96311,113.00468,"gps",12579623.4348568,3370951.60185806
28.96308,113.00439,"gps",12579591.1522045,3370947.78489229
28.96341,113.00436,"gps",12579587.8126198,3370989.77157658
28.95809,112.97816,"gps",12576671.241961,3370312.91164507
28.96369,113.00291,"gps",12579426.3993581,3371025.39674701
28.96354,113.00535,"gps",12579698.0189157,3371006.3118223
28.96337,113.00422,"gps",12579572.2278911,3370984.68227439
28.96378,113.00536,"gps",12579699.1321106,3371036.84771511
28.96329,113.00386,"gps",12579532.1528744,3370974.5036759
28.96353,113.00417,"gps",12579566.6619165,3371005.03949497
29.49195,112.81769,"gps",12558807.8032734,3438410.49742363
29.25178,112.84716,"gps",12562088.3886671,3407731.18371063
22.48,113.99295,"gps",12689637.1480231,2569253.39435222
22.47975,113.99329,"gps",12689674.99665,2569223.2758952
22.48887,114.03508,"gps",12694327.0381702,2570322.03240596
22.48975,114.03579,"gps",12694406.0750087,2570428.05660077
22.47981,113.99311,"gps",12689654.9591416,2569230.50431993
22.47993,113.99297,"gps",12689639.3744129,2569244.96117877
22.48007,113.99297,"gps",12689639.3744129,2569261.82752993
22.47977,113.99303,"gps",12689646.0535824,2569225.68536976
22.47686,113.99069,"gps",12689385.5659739,2568875.11047964
22.49643,114.01039,"gps",12691578.5599425,2571232.89860977
22.49377,114.00928,"gps",12691454.9953077,2570912.40297459
22.49318,114.01603,"gps",12692206.4018706,2570841.31643174
22.49617,114.02894,"gps",12693643.5364967,2571201.57169703
22.49608,114.02885,"gps",12693633.5177426,2571190.72777941
22.49604,114.02893,"gps",12693642.4233018,2571185.90826273
22.49648,114.02421,"gps",12693116.9953053,2571238.92302281
22.48004,113.99303,"gps",12689646.0535824,2569258.21331039
22.49595,114.02681,"gps",12693406.4259814,2571175.06435531
22.49627,114.02576,"gps",12693289.540516,2571213.62050265
22.49288,114.0173,"gps",12692347.7776239,2570805.17084824
22.493,114.0165,"gps",12692258.7220313,2570819.62907224
22.4939,114.01357,"gps",12691932.5559233,2570928.0661519
22.49301,114.01559,"gps",12692157.4212947,2570820.8339248
22.49645,114.02751,"gps",12693484.3496249,2571235.30837472
22.49653,114.02757,"gps",12693491.0287944,2571244.94743803
22.49612,114.02619,"gps",12693337.4078971,2571195.54729748
22.47856,113.99242,"gps",12689578.148693,2569079.91278524
22.48014,113.99319,"gps",12689663.8647009,2569270.26071191
22.49615,114.02532,"gps",12693240.5599401,2571199.16193695
22.49615,114.0253,"gps",12693238.3335503,2571199.16193695
22.49656,114.02635,"gps",12693355.2190156,2571248.56208821
22.49573,114.02594,"gps",12693309.5780244,2571148.55705574
22.49009,114.03374,"gps",12694177.8700526,2570469.02067478
22.49586,114.02504,"gps",12693209.3904827,2571164.22045493
22.49356,114.01582,"gps",12692183.0247775,2570887.10095002
22.49563,114.01481,"gps",12692070.5920918,2571136.50829714
22.49647,114.02581,"gps",12693295.1064906,2571237.71814003
22.48061,113.9923,"gps",12689564.7903541,2569326.88361559
22.4964,114.02441,"gps",12693139.2592035,2571229.28396298
22.4967,114.02522,"gps",12693229.427991,2571265.43046608
22.48075,113.99376,"gps",12689727.3168106,2569343.75004958
22.4798,113.99273,"gps",12689612.6577351,2569229.29958225
22.48136,113.9912,"gps",12689442.3389142,2569417.23971103
22.495,114.0239,"gps",12693082.4862631,2571060.60131823
22.48027,113.99268,"gps",12689607.0917606,2569285.92234689
22.48076,113.9932,"gps",12689664.9778958,2569344.95479552
22.49575,114.02567,"gps",12693279.5217619,2571150.9668085
22.47868,113.98985,"gps",12689292.0576016,2569094.36951358
22.48026,113.99282,"gps",12689622.6764893,2569284.71760521
22.48007,113.99292,"gps",12689633.8084384,2569261.82752993
22.47994,113.99291,"gps",12689632.6952435,2569246.16591758
22.47973,113.99281,"gps",12689621.5632944,2569220.86642099
22.49091,114.0107,"gps",12691613.0689847,2570567.81679673
22.48921,114.03411,"gps",12694219.0582641,2570362.99621949
22.47999,113.99309,"gps",12689652.7327518,2569252.1896129
22.47557,113.9887,"gps",12689164.0401872,2568719.703349
22.48008,113.99272,"gps",12689611.5445402,2569263.03226996
22.47835,113.99211,"gps",12689543.6396508,2569054.61354079
22.48932,114.03431,"gps",12694241.3221623,2570376.24923953
22.49622,114.02325,"gps",12693010.1285941,2571207.59609875
22.48018,113.993,"gps",12689642.7139976,2569275.07967495
22.47996,113.99236,"gps",12689571.4695235,2569248.57539545
22.47392,113.98755,"gps",12689036.0227728,2568520.92889642
22.47874,113.99207,"gps",12689539.1868712,2569101.59788245
22.47975,113.99249,"gps",12689585.9410573,2569223.2758952
22.4752,113.98896,"gps",12689192.9832548,2568675.1294779
22.4767,113.9883,"gps",12689119.5123909,2568855.83509797
22.47994,113.99216,"gps",12689549.2056254,2569246.16591758
22.4958,114.02936,"gps",12693690.2906829,2571156.99119194
22.49007,114.03375,"gps",12694178.9832475,2570466.61102058
22.49016,114.03365,"gps",12694167.8512984,2570477.45446721
22.49552,114.02675,"gps",12693399.7468119,2571123.25467274
22.47943,113.99278,"gps",12689618.2237097,2569184.72434956
22.48846,113.99696,"gps",12690083.5391812,2570272.63499995
22.49556,114.02153,"gps",12692818.65907,2571128.0741713
22.49453,114.02274,"gps",12692953.3556538,2571003.97252733
22.48791,114.00797,"gps",12691309.1667748,2570206.37041683
22.49317,114.01371,"gps",12691948.140652,2570840.1115777
22.49464,114.01308,"gps",12691878.0093728,2571017.22605689
22.49351,114.015,"gps",12692091.7427951,2570881.07666411
22.49547,114.02706,"gps",12693434.2558541,2571117.2303015
23.39683,116.55581,"gps",12974933.4181975,2680079.57989923
23.42948,116.53557,"gps",12972680.3117039,2684040.27112246
23.41712,116.53221,"gps",12972306.2782148,2682540.79494679
23.42067,116.54054,"gps",12973233.5695731,2682971.45539463
23.42118,116.54038,"gps",12973215.7584546,2683033.32587324
29.20054,116.52905,"gps",12971954.5086239,3401195.1278115
29.20162,116.52757,"gps",12971789.7557775,3401332.85638975
28.27892,121.12576,"gps",13483657.9251483,3284184.94946326
28.27303,121.12444,"gps",13483510.9834204,3283440.43984771
28.27609,121.12332,"gps",13483386.3055907,3283827.22578307
28.27598,121.12339,"gps",13483394.0979551,3283813.32152097
28.27455,121.12395,"gps",13483456.4368699,3283632.56742027
28.2736,121.12464,"gps",13483533.2473186,3283512.48736616
28.29178,121.13459,"gps",13484640.876252,3285810.62629975
28.26017,121.1385,"gps",13485076.135461,3281815.04915165
28.27997,121.12476,"gps",13483546.6056575,3284317.67621448
28.27466,121.12434,"gps",13483499.8514713,3283646.47149571
28.2823,121.12117,"gps",13483146.9686855,3284612.20786963
28.27628,121.13403,"gps",13484578.5373371,3283851.24226961
28.27951,121.13691,"gps",13484899.1374706,3284259.52909574
28.28111,121.15479,"gps",13486889.529966,3284461.78102602
28.2729,121.13565,"gps",13484758.8749122,3283424.00801153
28.28043,121.11845,"gps",13482844.1796706,3284375.82358437
28.27421,121.12422,"gps",13483486.4931324,3283589.59127785
28.27374,121.12422,"gps",13483486.4931324,3283530.18330686
28.27267,121.12474,"gps",13483544.3792677,3283394.93635047
28.29132,121.13071,"gps",13484208.9566277,3285752.47273101
28.27484,121.12389,"gps",13483449.7577005,3283669.22365013
28.27535,121.12366,"gps",13483424.1542176,3283733.68829645
28.29031,121.12374,"gps",13483433.0597769,3285624.78860301
28.27457,121.12391,"gps",13483451.9840903,3283635.09543292
28.26888,121.11806,"gps",13482800.7650692,3282915.89497372
28.27346,121.12408,"gps",13483470.9084037,3283494.79144872
28.27373,121.124,"gps",13483462.0028445,3283528.91931032
28.2762,121.11704,"gps",13482687.2191885,3283841.13005953
28.27436,121.12378,"gps",13483437.5125565,3283608.55132377
28.27503,121.12373,"gps",13483431.946582,3283693.23985484
28.27487,121.12384,"gps",13483444.1917259,3283673.01567961
28.27362,121.12444,"gps",13483510.9834204,3283515.01535627
28.28537,121.12483,"gps",13483554.3980218,3285000.29160698
28.27327,121.12482,"gps",13483553.2848269,3283470.77559797
28.29072,121.13367,"gps",13484538.4623204,3285676.62062771
28.27722,121.13327,"gps",13484493.9345241,3283970.06130699
28.27509,121.15134,"gps",13486505.4777228,3283700.82392839
28.28579,121.12548,"gps",13483626.7556908,3285053.38536623
28.29136,121.13103,"gps",13484244.5788647,3285757.5295531
28.27251,121.12129,"gps",13483160.3270244,3283374.71262328
28.28589,121.12542,"gps",13483620.0765214,3285066.02676835
28.2906,121.134,"gps",13484575.1977524,3285661.45025835
28.2739,121.12482,"gps",13483553.2848269,3283550.40726756
28.28589,121.12559,"gps",13483639.0008348,3285066.02676835
28.2858,121.1255,"gps",13483628.9820807,3285054.64950591
29.02008,116.19946,"gps",12935264.7176534,3378202.01730782
29.04754,116.18015,"gps",12933115.1382861,3381698.20425106
29.0541,116.17862,"gps",12932944.8194652,3382533.55629636
29.05088,116.16983,"gps",12931966.3211412,3382123.51405017
29.05095,116.10249,"gps",12924470.0666311,3382132.42787593
29.05126,116.10106,"gps",12924310.8797593,3382171.90346271
29.05525,116.10626,"gps",12924889.7411114,3382680.0030582
29.0507,116.17155,"gps",12932157.7906653,3382100.59281171
28.85926,116.28519,"gps",12944808.1375991,3357745.15261908
28.89107,116.2757,"gps",12943751.7156314,3361788.97872297
28.58841,116.43564,"gps",12961556.1549889,3323363.42537397
29.03866,116.12372,"gps",12926833.3794207,3380567.50743819
29.0388,116.12364,"gps",12926824.4738614,3380585.33298436
29.05009,116.1702,"gps",12932007.5093527,3382022.91557883
29.03897,116.12341,"gps",12926798.8703785,3380606.97832293
29.03606,116.12587,"gps",12927072.7163259,3380236.46597531
29.03881,116.13084,"gps",12927625.9741951,3380586.60623858
29.04988,116.17047,"gps",12932037.5656153,3381996.17434266
29.01339,116.187,"gps",12933877.6767981,3377350.39229531
29.04869,116.17803,"gps",12932879.1409657,3381844.6416993
29.04002,116.17333,"gps",12932355.9393589,3380740.67091023
29.03834,116.17358,"gps",12932383.7692316,3380526.76342347
29.11413,115.9459,"gps",12907038.5475678,3390180.26166124
29.14841,115.96366,"gps",12909015.5817243,3394548.89715645
29.14568,116.13445,"gps",12928027.8375569,3394200.93317321
29.23521,116.32639,"gps",12949394.5006198,3405617.19499733
29.23499,116.32617,"gps",12949370.0103318,3405589.12985729
29.23501,116.32618,"gps",12949371.1235267,3405591.68123117
29.16702,116.16843,"gps",12931810.473854,3396921.16179583
29.23458,116.32563,"gps",12949309.8978067,3405536.8268027
29.23679,116.32298,"gps",12949014.9011561,3405818.75550241
29.23524,116.32569,"gps",12949316.5769762,3405621.02206656
29.1623,116.16402,"gps",12931319.5548996,3396319.45054515
29.2352,116.3243,"gps",12949161.842884,3405615.91930784
29.2352,116.32301,"gps",12949018.2407409,3405615.91930784
29.23497,116.32599,"gps",12949349.9728234,3405586.57848392
29.1509,116.13168,"gps",12927719.4825674,3394866.27896234
29.1243,115.94296,"gps",12906711.2682649,3391476.17222059
29.12422,115.94151,"gps",12906549.8550032,3391465.97773386
29.12182,115.94175,"gps",12906576.571681,3391160.14681935
29.12553,115.94209,"gps",12906614.4203079,3391632.91345248
29.14039,115.9572,"gps",12908296.4578138,3393526.69960697
29.14278,115.95738,"gps",12908316.4953221,3393831.31122986
29.12199,115.94111,"gps",12906505.3272069,3391181.8096076
29.12163,115.9419,"gps",12906593.2696046,3391135.93551016
29.12317,115.94049,"gps",12906436.3091226,3391332.17583057
29.12885,115.93942,"gps",12906317.1972675,3392055.99670691
29.11666,115.9511,"gps",12907617.4089199,3390502.63451838
29.11428,115.95078,"gps",12907581.7866829,3390199.3744554
29.11152,115.95168,"gps",12907681.9742246,3389847.70350352
29.11666,115.95135,"gps",12907645.2387926,3390502.63451838
29.11665,115.94889,"gps",12907371.3928453,3390501.36030176
29.11931,115.93803,"gps",12906162.4631753,3390840.30628933
29.12134,115.93794,"gps",12906152.4444211,3391098.98149287
29.128,115.94156,"gps",12906555.4209778,3391947.67589799
29.12634,115.94188,"gps",12906591.0432148,3391736.13431196
29.11793,115.93929,"gps",12906302.7257337,3390664.4610363
29.12638,115.93999,"gps",12906380.6493772,3391741.23165942
29.12723,115.94235,"gps",12906643.3633755,3391849.55076174
29.12285,115.93737,"gps",12906088.9923114,3391291.39837927
29.12034,115.93764,"gps",12906119.0485739,3390971.5546462
29.1242,115.93934,"gps",12906308.2917082,3391463.42911341
29.12091,115.93823,"gps",12906184.7270734,3391044.18779697
29.12397,115.93891,"gps",12906260.4243272,3391434.12001392
29.11601,115.94849,"gps",12907326.865049,3390419.81069553
29.1167,115.93755,"gps",12906109.0298197,3390507.73138611
29.13661,115.93963,"gps",12906340.5743605,3393044.94338464
29.11143,115.94945,"gps",12907433.7317601,3389836.23613131
