设备,IMEI,时间,东西,经度,南北,纬度,速度,航向,高度,温度,电压,运动量,卫星,HDOP,VDOP,精度,有效性
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-27 12:01:30,东经,118.3054200,北纬,39.2293700,0,351,7,43.95,3.613,0,8,0.9,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-27 08:00:54,东经,118.2927800,北纬,39.2311800,0,251,42,36.05,3.553,0,5,2,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-27 06:00:52,东经,118.3259700,北纬,39.1640200,2.7,244,7,34.81,3.6,0,6,2,0.8,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-27 04:00:54,东经,118.3254200,北纬,39.1346400,0,207,21,32.68,3.638,0,6,1.4,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-27 02:00:42,东经,118.2667100,北纬,39.1683000,0,168,10,33.86,3.644,0,7,1.2,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-27 00:01:14,东经,118.2746300,北纬,39.1612500,0,130,3,35.84,3.675,0,4,5.5,0.9,C,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-26 22:00:53,东经,118.2746100,北纬,39.1614200,0,4,15,36.11,3.691,0,4,1.5,2.3,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-26 20:01:58,东经,118.2777700,北纬,39.1581300,0,308,5,36.99,3.72,0,5,1.7,0.8,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-26 16:00:42,东经,118.2777500,北纬,39.1578000,0,109,3,37.62,3.731,0,7,1.4,2.3,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-26 14:00:42,东经,118.2786800,北纬,39.1595600,0,279,20,40.2,3.68,0,5,2.7,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-26 12:00:52,东经,118.2753800,北纬,39.1607200,2.3,351,45,39.29,3.594,0,4,1.9,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-26 02:00:42,东经,118.2760400,北纬,39.1598200,0,12,8,30.38,3.548,0,10,0.9,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-26 00:01:43,东经,118.2781200,北纬,39.1593200,1.6,59,2,35.8,3.62,0,6,1.3,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-25 22:00:52,东经,118.2784800,北纬,39.1595200,0,326,6,35.51,3.644,0,8,1.1,1.6,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-25 18:00:28,东经,118.2779200,北纬,39.1593100,0,315,4,36.39,3.685,0,4,1.3,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-25 16:01:15,东经,118.2786100,北纬,39.1597300,0,351,2,36.32,3.642,0,7,0.9,0.7,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-25 10:00:52,东经,118.2759600,北纬,39.1600200,3.4,254,3,33.38,3.512,3288,6,1.4,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-25 08:01:14,东经,118.2754300,北纬,39.1606600,0,153,5,35.66,3.612,2674,10,1.3,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-25 06:01:15,东经,118.2739400,北纬,39.1616800,0,52,24,36.8,3.641,2788,6,1.2,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-25 04:01:23,东经,118.2743800,北纬,39.1616200,0,291,15,36.78,3.666,2371,6,1.9,0.8,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-25 02:01:15,东经,118.2755200,北纬,39.1601800,4.9,283,21,36.89,3.691,3163,5,2.6,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-24 22:00:46,东经,118.2756500,北纬,39.1594600,2.9,338,149,35.44,3.738,4065,3,2.8,1,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-24 20:00:43,东经,118.2761700,北纬,39.1600500,2.9,3,1,37.24,3.751,3995,6,2.4,0.8,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-24 18:00:40,东经,118.2766400,北纬,39.1592500,0,21,5,36.84,3.77,3184,7,1.2,1.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-24 16:00:43,东经,118.2662700,北纬,39.1687000,0,193,6,42.9,3.774,826,8,1.3,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-24 12:00:43,东经,118.2651700,北纬,39.1699600,0,90,0,40.27,3.715,545,6,1.7,2.4,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-24 10:00:42,东经,118.2629400,北纬,39.1683200,3,293,6,36.12,3.677,1297,10,1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-24 08:00:42,东经,118.2664200,北纬,39.1685400,0,201,0,36.05,3.666,774,9,1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-24 06:00:42,东经,118.2669400,北纬,39.1679700,0,293,6,34.9,3.676,2781,9,0.8,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-24 04:00:42,东经,118.2624200,北纬,39.1497600,3.7,277,37,37.75,3.683,3881,4,3.2,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-24 02:02:01,东经,118.2627300,北纬,39.1499400,0,171,19,37.54,3.702,3956,6,1.4,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-24 00:00:42,东经,118.2627600,北纬,39.1498700,3,322,18,37.63,3.715,3296,6,3.2,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-23 22:00:42,东经,118.2528300,北纬,39.1619400,0,158,8,36.29,3.734,1995,6,1.2,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-23 20:00:42,东经,118.2670200,北纬,39.1679200,0,1,4,35.85,3.755,1674,6,2.2,1.8,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-23 18:00:31,东经,118.2638300,北纬,39.1710200,0,215,0,39.28,3.766,1154,5,1.1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-22 20:00:43,东经,118.2642400,北纬,39.1707000,0,58,22,37.26,3.942,1074,4,3.6,0.9,C,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-22 18:01:37,东经,118.2901800,北纬,39.2227400,0,308,3,40.76,3.945,1523,5,1.3,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-22 16:00:43,东经,118.2902000,北纬,39.2228400,0,194,2,41.92,3.918,1340,5,1.2,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-22 14:00:50,东经,118.2901800,北纬,39.2228500,0,195,10,45.42,3.878,1195,7,1.1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-22 12:00:42,东经,118.2898800,北纬,39.2228700,0,142,149,41.85,3.832,868,5,1.6,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-21 14:01:16,东经,118.3050300,北纬,39.2287000,1.8,202,0,41.52,3.846,1354,7,1.3,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-21 12:00:52,东经,118.3070400,北纬,39.2282400,0,13,22,42.28,3.798,1755,4,1.1,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-21 10:00:44,东经,118.3059000,北纬,39.2282300,0,213,22,39,3.783,1902,6,2.5,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-21 08:00:52,东经,118.2925600,北纬,39.2312200,3.4,337,36,35.73,3.79,2887,4,2,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-20 18:00:42,东经,118.2889400,北纬,39.2232600,0,81,6,40.59,4.037,753,6,1.3,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-20 16:00:42,东经,118.2917900,北纬,39.2389100,3.3,55,15,40.5,3.998,636,7,1.7,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-20 14:00:43,东经,118.2929200,北纬,39.2409800,0,334,0,43.07,3.901,853,8,1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-20 12:00:42,东经,118.2924700,北纬,39.2394900,0,205,10,41.95,3.835,1016,4,3.6,0.9,C,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-20 10:01:15,东经,118.2927900,北纬,39.2402000,1.9,225,9,44.28,3.818,1603,7,1.5,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-20 06:00:42,东经,118.2627200,北纬,39.1739400,0,78,13,35.84,3.824,1336,5,1.2,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-20 04:00:42,东经,118.2651800,北纬,39.1700700,0,84,12,35.37,3.845,1460,6,0.9,1.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-20 02:01:45,东经,118.2665400,北纬,39.1689800,0,63,0,35.75,3.886,2030,7,1.1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-20 00:00:26,东经,118.2650400,北纬,39.1702000,0,124,6,36.51,3.922,1701,4,3.7,5.1,C,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-19 22:01:09,东经,118.2832000,北纬,39.2192100,0,153,13,37.19,4.008,907,5,1.4,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-19 18:00:43,东经,118.2925600,北纬,39.2314800,0,131,6,41.87,4.097,1670,5,2.9,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-19 16:00:42,东经,118.2923700,北纬,39.2394800,0,83,23,44.03,4.099,1415,7,1.2,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-19 14:00:42,东经,118.2922300,北纬,39.2398300,0,194,3,41.99,4.083,1675,4,6.7,0.9,C,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-19 12:01:14,东经,118.2911500,北纬,39.2226600,0,19,17,40.51,4.046,558,8,1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-19 10:00:26,东经,118.2909900,北纬,39.2227800,2.4,307,38,44.08,3.871,392,5,1.5,1,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-19 08:00:43,东经,118.2912800,北纬,39.2227800,0,129,13,39.75,3.809,1519,7,1.6,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-19 06:01:14,东经,118.2926600,北纬,39.2314500,0,256,10,33.45,3.812,2085,10,0.7,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-19 04:00:42,东经,118.2912100,北纬,39.2230800,3.9,185,35,35.45,3.836,1937,5,2,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-19 02:01:21,东经,118.2915200,北纬,39.2228900,2.7,198,20,36.62,3.877,1564,4,1.3,1,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-19 00:00:32,东经,118.2913400,北纬,39.2228900,0,238,8,36.81,3.901,1786,5,1.4,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-18 22:00:42,东经,118.2903100,北纬,39.2229000,0,65,11,36.58,3.945,1863,9,0.9,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-18 20:01:53,东经,118.2903100,北纬,39.2224300,0,21,13,38.92,4.016,1519,5,2.7,2.4,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-18 18:01:15,东经,118.2902100,北纬,39.2226600,2,260,0,41.18,4.055,1153,6,1.3,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-17 20:00:52,东经,118.2910400,北纬,39.2228500,3.5,197,20,37.9,3.846,347,4,2.4,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-17 18:00:54,东经,118.2910200,北纬,39.2228100,4.3,48,29,38.21,3.829,1467,4,1.6,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-17 16:00:25,东经,118.2914500,北纬,39.2394100,0,331,5,44.93,3.807,1403,4,3.1,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-17 14:01:26,东经,118.2918200,北纬,39.2390700,0,352,4,42.85,3.76,1181,7,3.2,3.5,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-17 12:01:37,东经,118.2915500,北纬,39.2388800,2.8,34,26,40.14,3.728,1242,6,1,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-17 10:01:23,东经,118.2928200,北纬,39.2312600,0,340,1,35.51,3.731,1897,5,3.3,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-17 08:00:52,东经,118.2924600,北纬,39.2313500,2.9,315,48,34.05,3.741,1977,4,2.2,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-17 06:00:44,东经,118.2911100,北纬,39.2229800,0,287,7,33.72,3.752,1683,5,1.4,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-17 04:00:52,东经,118.2891200,北纬,39.2231400,0,255,17,33.17,3.763,915,5,2.6,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-17 02:01:10,东经,118.2833100,北纬,39.2191600,0,124,14,32.66,3.782,816,8,1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-17 00:00:42,东经,118.2831300,北纬,39.2191700,0,298,7,32.76,3.795,1874,10,0.9,0.7,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-16 22:00:46,东经,118.2832000,北纬,39.2192000,3.5,288,2,33.86,3.809,902,4,3.5,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-16 20:00:43,东经,118.2926800,北纬,39.2310900,4.2,342,12,34.97,3.825,1345,6,2.4,0.8,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-16 18:00:43,东经,118.2913700,北纬,39.2229700,1.9,118,2,36.97,3.844,1256,4,1.6,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-16 16:01:15,东经,118.2904000,北纬,39.2230500,0,235,60,37.08,3.862,1459,5,1.8,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-16 14:01:32,东经,118.2890100,北纬,39.2233100,0,279,5,38.4,3.841,1087,4,1.4,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-16 12:00:44,东经,118.2917100,北纬,39.2396600,4.1,329,2,38.21,3.809,1756,5,3,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-16 10:00:31,东经,118.2915200,北纬,39.2397000,0,358,6,35.7,3.792,1685,5,1.6,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-16 08:01:14,东经,118.2926500,北纬,39.2311200,4.6,58,16,34.93,3.795,1998,6,1.2,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-16 06:01:22,东经,118.2902700,北纬,39.2229200,0,43,11,34.54,3.819,622,8,1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-16 04:00:42,东经,118.2649100,北纬,39.1701100,0,282,13,34.47,3.838,618,4,1.5,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-16 02:00:45,东经,118.2651200,北纬,39.1704500,0,321,13,33.87,3.857,664,7,1.2,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-16 00:00:42,东经,118.2647300,北纬,39.1705900,1.7,272,15,32.75,3.877,814,5,1.8,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-15 22:01:14,东经,118.2830800,北纬,39.2192900,0,217,14,32.9,3.911,2048,7,1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-15 20:01:31,东经,118.2903400,北纬,39.2231500,0,35,10,38.41,3.975,1673,5,2.2,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-15 18:00:42,东经,118.2888500,北纬,39.2231600,0,312,13,39.81,3.959,818,5,1.3,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-15 16:00:42,东经,118.2911400,北纬,39.2226400,0,268,4,47.04,3.836,1193,6,1.2,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-15 14:01:13,东经,118.2890200,北纬,39.2231300,0,326,1,44.53,3.754,912,8,0.9,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-15 12:00:42,东经,118.2910200,北纬,39.2226000,1.5,359,25,39.34,3.69,810,7,1.6,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-15 10:00:51,东经,118.2915700,北纬,39.2397600,0,199,6,37.22,3.647,1740,8,1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-15 08:01:48,东经,118.2922500,北纬,39.2309800,0,194,146,35.28,3.641,2116,4,1.4,1,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-15 06:01:13,东经,118.2925400,北纬,39.2313800,0,59,0,34.34,3.648,1320,5,2.8,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-15 04:00:52,东经,118.2913300,北纬,39.2228900,2.2,281,12,35.33,3.668,530,7,1.6,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-15 02:00:52,东经,118.2913500,北纬,39.2227900,0,135,19,34.8,3.678,1505,7,1.2,0.7,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-15 00:00:53,东经,118.2913400,北纬,39.2228700,0,343,6,34.79,3.687,1824,6,1,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-14 22:00:32,东经,118.2924500,北纬,39.2312400,0,275,31,32.13,3.697,1311,5,1.6,1,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-14 20:00:42,东经,118.2909500,北纬,39.2225200,0,237,1,36.9,3.709,1150,7,1.2,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-14 18:01:15,东经,118.2925700,北纬,39.2311800,0,321,2,34.71,3.707,1718,9,0.9,1.4,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-14 16:00:42,东经,118.2912100,北纬,39.2227700,0,133,16,36.98,3.71,1561,5,1.1,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-14 14:00:42,东经,118.2926500,北纬,39.2390500,2.3,269,1,38.41,3.711,1577,6,1.6,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-14 12:01:13,东经,118.2924500,北纬,39.2394800,0,53,5,35.26,3.728,2199,7,2.8,0.8,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-14 10:00:28,东经,118.2925300,北纬,39.2400700,0,254,6,34.23,3.734,1946,5,2.1,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-14 08:01:15,东经,118.2932600,北纬,39.2382500,0,124,379,32.88,3.745,2439,8,1.2,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-14 06:00:43,东经,118.2831500,北纬,39.2192700,0,271,1,35.13,3.754,474,4,1.4,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-14 04:01:13,东经,118.2831200,北纬,39.2191700,0,241,13,34.56,3.771,555,8,0.9,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-14 02:00:43,东经,118.2831700,北纬,39.2191000,0,19,1,34.65,3.783,1936,7,1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-14 00:01:13,东经,118.2914000,北纬,39.2227300,0,40,31,36.45,3.8,1594,6,1.1,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-13 22:00:54,东经,118.2914500,北纬,39.2227900,0,73,6,36.9,3.817,1630,6,1.2,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-13 20:00:42,东经,118.2911400,北纬,39.2227400,3.1,291,4,37.69,3.833,1510,6,2,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-13 18:01:31,东经,118.2911500,北纬,39.2226500,1.6,267,15,39.95,3.882,1843,8,1.4,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-13 16:00:25,东经,118.2918300,北纬,39.2390000,4.5,81,7,42.79,3.868,1752,4,3,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-13 14:01:15,东经,118.2926300,北纬,39.2401100,0,271,1,43.74,3.828,1481,7,1.1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-13 12:01:12,东经,118.2924200,北纬,39.2398200,0,269,13,43.35,3.785,1443,5,1.8,0.8,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-13 10:01:23,东经,118.2928000,北纬,39.2314300,0,1,9,39.93,3.762,2029,6,1,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-13 08:01:13,东经,118.2924100,北纬,39.2314000,0,294,12,36.65,3.769,2149,9,0.8,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-12 20:00:42,东经,118.2918500,北纬,39.2400700,0,1,16,37.9,3.911,1708,6,1.5,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-12 18:00:42,东经,118.2926400,北纬,39.2391600,0,355,11,35.51,3.927,1938,7,1.2,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-12 16:00:51,东经,118.2923800,北纬,39.2394800,0,29,6,41.55,3.886,1448,7,1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-12 14:00:20,东经,118.2925300,北纬,39.2388000,2.1,166,9,41.48,3.812,1470,7,1.3,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-12 12:01:14,东经,118.2926200,北纬,39.2390100,0,114,7,39.38,3.769,1465,8,1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-12 10:00:52,东经,118.2926600,北纬,39.2389300,0,64,18,40.7,3.745,1525,6,1.1,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-12 08:00:52,东经,118.2924200,北纬,39.2411800,2.1,69,53,37.9,3.733,2150,4,1.6,1,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-12 06:00:52,东经,118.2913900,北纬,39.2229700,0,252,32,35.85,3.743,1630,6,1,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-12 04:01:14,东经,118.2912400,北纬,39.2229900,0,145,22,36.07,3.754,1733,9,1,0.7,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-12 02:01:11,东经,118.2912500,北纬,39.2227500,0,214,7,35.95,3.766,1580,7,1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-11 14:00:42,东经,118.2923900,北纬,39.2393100,0,202,10,41.41,3.737,1545,7,1.6,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-11 12:00:42,东经,118.2923100,北纬,39.2413300,0,217,20,42.86,3.69,1987,6,1.6,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-11 10:00:42,东经,118.2923700,北纬,39.2409400,0,313,6,40.48,3.641,1966,7,1.4,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-11 08:00:50,东经,118.2926700,北纬,39.2412800,2.8,140,9,37.47,3.567,2343,5,1.2,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-11 06:00:42,东经,118.2912400,北纬,39.2230100,0,104,3,34.41,3.616,2523,9,0.8,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-09 02:01:15,东经,118.2770800,北纬,39.1985400,3.4,133,18,35,3.759,2741,6,1.1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-09 00:01:15,东经,118.2762800,北纬,39.1983900,0,87,0,35.38,3.777,3332,8,1.1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-08 22:00:51,东经,118.2761300,北纬,39.1976900,0,308,2,33.28,3.791,2606,7,0.9,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-08 20:01:14,东经,118.2916000,北纬,39.2388200,0,148,5,37.77,3.841,1623,6,1,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-08 18:00:44,东经,118.2917300,北纬,39.2399400,2.2,45,24,40.73,3.836,2235,5,2.6,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-08 16:01:13,东经,118.2969400,北纬,39.2142700,0,161,9,40.32,3.81,2735,7,1.6,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-08 14:00:47,东经,118.2973900,北纬,39.2008200,0,310,125,37.39,3.766,592,4,2.4,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-08 12:00:42,东经,118.2648000,北纬,39.1706700,0,307,5,32.76,3.721,2066,8,1.4,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-08 10:00:42,东经,118.2592100,北纬,39.1718700,0,134,8,30.66,3.701,1914,8,1.4,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-08 06:00:43,东经,118.2639600,北纬,39.1710700,0,74,18,33.05,3.726,2033,5,2,2.4,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-08 04:00:53,东经,118.2657000,北纬,39.1698700,3.4,301,5,32.35,3.744,469,4,1.8,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-08 02:00:42,东经,118.2646000,北纬,39.1709400,0,295,4,33.39,3.758,273,7,1.4,0.8,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-08 00:00:52,东经,118.2646100,北纬,39.1706800,5,270,4,33.22,3.774,2763,6,2.3,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-07 22:02:00,东经,118.2639600,北纬,39.1709600,0,314,1,33.79,3.821,2826,6,1.2,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-07 16:00:42,东经,118.2640800,北纬,39.1710900,1.8,297,10,37.37,3.856,2700,6,2.8,0.9,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-07 14:00:53,东经,118.2642700,北纬,39.1710200,4.5,276,56,31.99,3.83,645,5,2.3,1,B,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-07 12:00:52,东经,118.2785500,北纬,39.1916000,1.6,265,6,34.56,3.824,2898,9,1,0.7,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-07 10:00:42,东经,118.2781300,北纬,39.1926800,2.5,173,5,34.75,3.822,3578,6,1.1,0.9,A,可用
H43F·6·G16巢·BJNN018·20190511,031906298,2021-06-07 08:00:42,东经,118.2766200,北纬,39.1954500,2.4,211,8,33.31,3.829,3923,6,1.3,0.7,A,可用
