设备,IMEI,时间,东西,经度,南北,纬度,速度,航向,高度,温度,电压,运动量,卫星,HDOP,VDOP,精度,有效性,,纬度,经度,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/7 10:00,东经,116.36071,北纬,28.64774,2,228,17,6.97,3.749,3,4,3.2,0.9,B,可用,,28.64774,116.36071,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/7 8:00,东经,116.36092,北纬,28.64783,0,140,7,7.12,3.75,60,6,1.7,0.9,B,可用,,28.64783,116.36092,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/7 6:01,东经,116.36087,北纬,28.64797,0,359,25,7.69,3.754,888,5,2.4,0.9,B,可用,,28.64797,116.36087,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/7 4:01,东经,116.36095,北纬,28.64778,0,193,10,8.04,3.76,677,6,2.2,0.9,B,可用,,28.64778,116.36095,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/7 2:00,东经,116.36106,北纬,28.64811,1.9,171,10,8.37,3.765,319,7,4.4,0.9,C,可用,,28.64811,116.36106,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/7 0:00,东经,116.36101,北纬,28.64792,0,304,4,8.67,3.768,34,5,2.7,0.9,B,可用,,28.64792,116.36101,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/6 22:00,东经,116.36112,北纬,28.6479,0,334,12,9.01,3.771,29,7,1.3,0.9,A,可用,,28.6479,116.36112,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/6 20:00,东经,116.36086,北纬,28.64798,0,161,8,9.09,3.775,0,5,2.3,0.9,B,可用,,28.64798,116.36086,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/6 18:00,东经,116.36088,北纬,28.64794,0,290,10,9.54,3.782,74,5,1.5,0.8,A,可用,,28.64794,116.36088,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/6 16:01,东经,116.36098,北纬,28.64791,0,165,3,9.93,3.79,0,7,1.3,0.9,A,可用,,28.64791,116.36098,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/6 14:00,东经,116.36092,北纬,28.64794,0,304,7,10.04,3.792,52,4,3.2,0.9,B,可用,,28.64794,116.36092,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/6 12:01,东经,116.36099,北纬,28.64783,1.9,230,20,9.61,3.804,9,10,1,0.7,A,可用,,28.64783,116.36099,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/6 10:00,东经,116.36098,北纬,28.64785,1.6,213,1,9.03,3.811,0,4,3.2,0.9,B,可用,,28.64785,116.36098,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/6 8:00,东经,116.36102,北纬,28.64788,0,219,6,9.11,3.819,0,5,1.8,0.9,B,可用,,28.64788,116.36102,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/6 6:01,东经,116.36098,北纬,28.64789,0,343,16,9.37,3.83,0,8,0.9,0.8,A,可用,,28.64789,116.36098,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/6 4:00,东经,116.36085,北纬,28.64777,0,237,27,9.54,3.839,1,7,1.8,0.9,B,可用,,28.64777,116.36085,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/6 2:00,东经,116.36101,北纬,28.64784,0,131,0,10.03,3.85,0,7,1.4,0.9,A,可用,,28.64784,116.36101,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/6 0:00,东经,116.36105,北纬,28.64783,0,173,6,10.66,3.862,0,8,1,0.9,A,可用,,28.64783,116.36105,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/5 22:00,东经,116.36077,北纬,28.64771,0,194,18,10.97,3.875,0,6,1.7,0.9,B,可用,,28.64771,116.36077,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/5 20:00,东经,116.3609,北纬,28.64795,0,204,0,11.1,3.881,69,6,2.7,0.9,B,可用,,28.64795,116.3609,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/5 18:01,东经,116.36092,北纬,28.64787,0,347,17,12.05,3.895,68,7,1.1,0.9,A,可用,,28.64787,116.36092,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/5 16:00,东经,116.36096,北纬,28.64791,0,88,17,13.33,3.901,72,9,0.9,0.8,A,可用,,28.64791,116.36096,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/5 14:01,东经,116.3608,北纬,28.6478,0,234,25,13.16,3.916,54,8,2.1,0.9,B,可用,,28.6478,116.3608,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/5 12:00,东经,116.36101,北纬,28.64785,0,15,11,11.48,3.921,7,5,2.7,0.9,B,可用,,28.64785,116.36101,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/5 10:00,东经,116.36101,北纬,28.64794,0,356,14,10.51,3.928,76,8,2.3,0.9,B,可用,,28.64794,116.36101,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/5 8:00,东经,116.36105,北纬,28.64798,3.3,17,24,10.51,3.938,1,5,1.8,0.9,B,可用,,28.64798,116.36105,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/5 6:01,东经,116.36095,北纬,28.64789,0,297,56,10.68,3.957,1,6,1.1,0.9,A,可用,,28.64789,116.36095,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/5 4:00,东经,116.36097,北纬,28.6478,0,102,12,10.32,3.971,0,5,2.1,0.9,B,可用,,28.6478,116.36097,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/5 2:01,东经,116.36102,北纬,28.64784,0,118,14,10.83,4.027,0,7,1.3,0.9,A,可用,,28.64784,116.36102,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/5 0:00,东经,116.36127,北纬,28.64779,3.4,54,71,11.25,4.035,0,6,1.2,0.9,A,可用,,28.64779,116.36127,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/4 22:01,东经,116.36051,北纬,28.64769,0,45,38,11.33,4.048,0,5,2.3,0.9,B,可用,,28.64769,116.36051,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/4 20:01,东经,116.36102,北纬,28.64785,0,0,16,11.67,4.073,233,5,1,0.9,A,可用,,28.64785,116.36102,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/4 18:00,东经,116.36125,北纬,28.64782,0,308,16,13.78,4.088,46,5,1.5,0.9,A,可用,,28.64782,116.36125,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/4 16:01,东经,116.361,北纬,28.64798,0,58,14,21.14,4.106,2,10,1,0.8,A,可用,,28.64798,116.361,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/4 14:01,东经,116.36102,北纬,28.64792,0,252,14,28.71,4.038,2,9,1.1,0.8,A,可用,,28.64792,116.36102,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/4 12:00,东经,116.36121,北纬,28.64774,0,70,20,18.46,3.894,90,5,1.5,0.8,A,可用,,28.64774,116.36121,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/4 10:00,东经,116.36092,北纬,28.64789,0,9,13,6.06,3.89,209,7,1.2,0.9,A,可用,,28.64789,116.36092,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/4 8:00,东经,116.36108,北纬,28.64788,0,59,2,4.78,3.901,0,7,1.6,0.8,A,可用,,28.64788,116.36108,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/4 6:00,东经,116.36103,北纬,28.64777,0,133,18,5.08,3.91,0,7,0.9,0.9,A,可用,,28.64777,116.36103,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/4 4:00,东经,116.36092,北纬,28.64782,0,75,27,6.46,3.916,0,6,1.2,0.9,A,可用,,28.64782,116.36092,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/4 2:01,东经,116.36102,北纬,28.64788,0,239,31,8.05,3.929,0,15,1.1,0.8,A,可用,,28.64788,116.36102,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/4 0:00,东经,116.36103,北纬,28.64788,0,214,4,9.02,3.937,1,8,0.9,0.9,A,可用,,28.64788,116.36103,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/3 22:01,东经,116.36093,北纬,28.64786,0,227,14,10.1,3.957,0,5,2.3,0.9,B,可用,,28.64786,116.36093,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/3 20:00,东经,116.36082,北纬,28.64829,3.5,100,61,9.93,3.994,181,5,1.4,0.9,A,可用,,28.64829,116.36082,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/3 18:00,东经,116.36105,北纬,28.64787,2.3,118,19,14.08,4.012,98,6,1.3,0.9,A,可用,,28.64787,116.36105,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/3 16:00,东经,116.36107,北纬,28.64784,0,105,13,15.98,4.025,163,9,1,0.8,A,可用,,28.64784,116.36107,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/3 14:00,东经,116.36095,北纬,28.64791,0,278,6,16.23,4.047,259,8,1.5,0.9,A,可用,,28.64791,116.36095,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/3 12:00,东经,116.36259,北纬,28.64777,0,52,160,10.64,4.044,54,7,1.1,1.7,A,可用,,28.64777,116.36259,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/3 10:00,东经,116.36037,北纬,28.64584,0,24,2,7.72,4.048,1,8,1,0.8,A,可用,,28.64584,116.36037,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/3 8:00,东经,116.36109,北纬,28.64796,0,110,49,6.98,4.054,117,5,1.4,0.9,A,可用,,28.64796,116.36109,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/3 6:00,东经,116.3609,北纬,28.64816,0,26,12,6.18,4.066,0,8,0.9,0.8,A,可用,,28.64816,116.3609,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/3 4:00,东经,116.361,北纬,28.64792,0,225,18,6.26,4.076,0,8,1,0.9,A,可用,,28.64792,116.361,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/3 2:00,东经,116.36096,北纬,28.64797,0,13,74,4.99,4.087,0,7,1.4,0.8,A,可用,,28.64797,116.36096,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/3 0:00,东经,116.36109,北纬,28.64784,0,316,8,6.54,4.108,0,9,0.9,0.9,A,可用,,28.64784,116.36109,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/2 22:00,东经,116.36103,北纬,28.64789,0,33,18,5.02,4.119,0,9,0.9,0.7,A,可用,,28.64789,116.36103,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/2 20:00,东经,116.36113,北纬,28.64783,0,219,0,5.52,4.133,18,4,2,0.9,B,可用,,28.64783,116.36113,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/2 18:00,东经,116.36105,北纬,28.64779,0,70,27,10.65,4.144,2,6,1,1.6,A,可用,,28.64779,116.36105,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/2 16:00,东经,116.36109,北纬,28.64813,0,279,6,19.18,4.3,7,8,0.8,0.8,A,可用,,28.64813,116.36109,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/2 14:00,东经,116.36142,北纬,28.64797,0,153,64,21.14,4.068,1,8,1,0.8,A,可用,,28.64797,116.36142,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/2 12:00,东经,116.36124,北纬,28.64807,0,54,111,10.89,4.051,8,5,1.1,3.3,A,可用,,28.64807,116.36124,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/2 10:00,东经,116.36121,北纬,28.64799,1.7,46,9,3.26,3.915,0,7,1.3,0.9,A,可用,,28.64799,116.36121,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/2 8:00,东经,116.36106,北纬,28.64803,0,1,34,3.04,3.916,0,5,1.8,0.9,B,可用,,28.64803,116.36106,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/2 6:00,东经,116.36072,北纬,28.6481,0,35,96,0.18,3.92,0,7,0.9,0.8,A,可用,,28.6481,116.36072,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/2 4:00,东经,116.36147,北纬,28.64808,0,298,73,2.85,3.931,0,5,1.5,0.9,A,可用,,28.64808,116.36147,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/2 2:00,东经,116.36126,北纬,28.6476,0,21,0,0.55,3.943,0,7,1.6,0.9,A,可用,,28.6476,116.36126,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/2 0:00,东经,116.36135,北纬,28.64792,0,351,26,1.8,3.962,0,8,1.1,0.9,A,可用,,28.64792,116.36135,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/1 22:00,东经,116.36115,北纬,28.64788,0,15,23,1.65,3.993,0,6,1.2,0.8,A,可用,,28.64788,116.36115,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/1 20:01,东经,116.36104,北纬,28.64782,0,91,6,2.99,4.034,0,6,1.1,0.8,A,可用,,28.64782,116.36104,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/1 18:00,东经,116.36108,北纬,28.64801,0,22,21,8.76,4.058,2,6,1.2,0.9,A,可用,,28.64801,116.36108,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/1 16:00,东经,116.36129,北纬,28.64783,0,0,17,17.67,4.016,2,9,0.8,1.4,A,可用,,28.64783,116.36129,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/1 14:00,东经,116.36131,北纬,28.64787,0,2,3,18.67,3.866,2,6,1.3,0.8,A,可用,,28.64787,116.36131,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/1 12:00,东经,116.36118,北纬,28.64777,1.8,4,17,12.24,3.862,2,5,1.6,2.5,A,可用,,28.64777,116.36118,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/1 10:00,东经,116.36147,北纬,28.64754,0,122,55,1.01,3.773,0,6,1.4,0.9,A,可用,,28.64754,116.36147,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/1 8:00,东经,116.36102,北纬,28.64797,0,298,2,-0.9,3.773,0,7,1.5,0.9,A,可用,,28.64797,116.36102,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/1 6:00,东经,116.361,北纬,28.64784,0,111,13,1.27,3.775,0,5,1.2,0.9,A,可用,,28.64784,116.361,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/1 4:00,东经,116.36097,北纬,28.64791,0,140,18,1.81,3.78,0,8,0.9,0.8,A,可用,,28.64791,116.36097,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/1 2:00,东经,116.36108,北纬,28.64779,0,50,33,0.55,3.785,0,8,1.4,1.8,A,可用,,28.64779,116.36108,gps
H65M·J09·N025·190607_210516丢失,32205773,2021/1/1 0:00,东经,116.36133,北纬,28.64808,0,325,20,0.4,3.788,0,6,1.4,0.9,A,可用,,28.64808,116.36133,gps
H67M·I17·N024·190607,32151191,2021/1/30 12:00,东经,115.07889,北纬,29.84963,0,231,5,33.08,3.751,1434,8,1,0.8,A,可用,,29.84963,115.07889,gps
H67M·I17·N024·190607,32151191,2021/1/30 10:00,东经,115.07767,北纬,29.86017,0,26,71,33.11,3.753,1329,7,1.1,0.8,A,可用,,29.86017,115.07767,gps
H67M·I17·N024·190607,32151191,2021/1/30 8:00,东经,115.07974,北纬,29.84739,0,8,11,31.45,3.761,883,8,0.9,0.9,A,可用,,29.84739,115.07974,gps
H67M·I17·N024·190607,32151191,2021/1/30 6:00,东经,115.07967,北纬,29.84739,0,28,16,31.4,3.775,780,7,1.3,0.8,A,可用,,29.84739,115.07967,gps
H67M·I17·N024·190607,32151191,2021/1/30 4:00,东经,115.07971,北纬,29.84727,0,35,28,30.26,3.781,1136,7,0.8,0.9,A,可用,,29.84727,115.07971,gps
H67M·I17·N024·190607,32151191,2021/1/30 2:00,东经,115.07972,北纬,29.84694,3.6,1,11,31.57,3.797,1402,8,0.9,1.4,A,可用,,29.84694,115.07972,gps
H67M·I17·N024·190607,32151191,2021/1/29 22:00,东经,115.07935,北纬,29.84745,0,26,41,28.18,3.841,1062,6,1.2,0.9,A,可用,,29.84745,115.07935,gps
H67M·I17·N024·190607,32151191,2021/1/29 20:00,东经,115.08617,北纬,29.85009,0,33,26,32.55,3.877,642,7,1,0.8,A,可用,,29.85009,115.08617,gps
H67M·I17·N024·190607,32151191,2021/1/29 18:00,东经,115.07938,北纬,29.84715,0,20,56,36.5,3.89,1275,4,1.4,0.9,A,可用,,29.84715,115.07938,gps
H67M·I17·N024·190607,32151191,2021/1/29 14:00,东经,115.07806,北纬,29.86053,0,20,8,41.98,3.779,884,6,1.9,0.8,B,可用,,29.86053,115.07806,gps
H67M·I17·N024·190607,32151191,2021/1/29 12:00,东经,115.07953,北纬,29.84726,0,11,1,35.01,3.74,1565,7,1,0.9,A,可用,,29.84726,115.07953,gps
H67M·I17·N024·190607,32151191,2021/1/29 10:00,东经,115.07849,北纬,29.84785,1.8,10,66,30.38,3.705,1222,7,1.1,0.8,A,可用,,29.84785,115.07849,gps
H67M·I17·N024·190607,32151191,2021/1/29 8:00,东经,115.07977,北纬,29.84724,0,35,18,27.23,3.71,2115,5,1.4,0.9,A,可用,,29.84724,115.07977,gps
H67M·I17·N024·190607,32151191,2021/1/28 20:00,东经,115.07893,北纬,29.84743,2.9,22,22,31.8,3.766,640,5,1.4,0.9,A,可用,,29.84743,115.07893,gps
H67M·I17·N024·190607,32151191,2021/1/28 18:00,东经,115.07941,北纬,29.84753,0,34,13,31.41,3.78,1055,4,1.3,0.9,A,可用,,29.84753,115.07941,gps
H67M·I17·N024·190607,32151191,2021/1/28 16:01,东经,115.07894,北纬,29.84816,0,0,23,34.96,3.756,1293,6,1,0.9,A,可用,,29.84816,115.07894,gps
H67M·I17·N024·190607,32151191,2021/1/28 14:00,东经,115.07859,北纬,29.84819,0,14,3,38.3,3.71,285,4,2.4,0.9,B,可用,,29.84819,115.07859,gps
H67M·I17·N024·190607,32151191,2021/1/28 13:14,东经,115.07729,北纬,29.85881,0,294,19,35.8,3.697,1201,10,0.9,0.8,A,可用,,29.85881,115.07729,gps
H67M·I17·N024·190607,32151191,2021/1/26 22:00,东经,115.08398,北纬,29.83921,0,44,5,31.5,3.504,713,3,2.4,1,B,可用,,29.83921,115.08398,gps
H67M·I17·N024·190607,32151191,2021/1/26 20:00,东经,115.07954,北纬,29.84742,0,204,15,32.9,3.572,958,4,1.3,0.9,A,可用,,29.84742,115.07954,gps
H67M·I17·N024·190607,32151191,2021/1/26 18:00,东经,115.07928,北纬,29.84817,0,348,11,31.69,3.631,1385,4,1.9,0.9,B,可用,,29.84817,115.07928,gps
H67M·I17·N024·190607,32151191,2021/1/26 16:00,东经,115.07872,北纬,29.84834,0,211,19,33.7,3.611,1003,4,1.5,0.9,A,可用,,29.84834,115.07872,gps
H67M·I17·N024·190607,32151191,2021/1/26 14:00,东经,115.07886,北纬,29.84812,0,195,8,34.17,3.512,39,7,1,0.8,A,可用,,29.84812,115.07886,gps
H67M·I17·N024·190607,32151191,2021/1/26 13:49,东经,115.07874,北纬,29.84807,2.5,40,12,35.68,3.606,424,7,1.1,0.8,A,可用,,29.84807,115.07874,gps
H67M·I17·N024·190607,32151191,2021/1/25 8:00,东经,115.0837,北纬,29.83881,0,129,0,30.78,3.624,1121,5,1.3,0.9,A,可用,,29.83881,115.0837,gps
H67M·I17·N024·190607,32151191,2021/1/25 6:00,东经,115.08437,北纬,29.83924,0,48,18,29.35,3.645,304,15,1.1,0.8,A,可用,,29.83924,115.08437,gps
H67M·I17·N024·190607,32151191,2021/1/25 4:00,东经,115.08429,北纬,29.83916,0,155,2,30.09,3.653,773,6,1,0.9,A,可用,,29.83916,115.08429,gps
H67M·I17·N024·190607,32151191,2021/1/25 2:00,东经,115.08424,北纬,29.83913,0,243,16,29.36,3.667,594,14,0.6,0.7,A,可用,,29.83913,115.08424,gps
H67M·I17·N024·190607,32151191,2021/1/25 0:00,东经,115.08373,北纬,29.83919,0,312,30,31.54,3.678,745,5,1.4,0.9,A,可用,,29.83919,115.08373,gps
H67M·I17·N024·190607,32151191,2021/1/24 22:00,东经,115.08466,北纬,29.83953,0,101,23,30.39,3.688,1034,4,2.3,0.9,B,可用,,29.83953,115.08466,gps
H67M·I17·N024·190607,32151191,2021/1/24 20:00,东经,115.08565,北纬,29.85014,0,240,11,30.83,3.703,1111,10,0.9,0.7,A,可用,,29.85014,115.08565,gps
H67M·I17·N024·190607,32151191,2021/1/24 18:00,东经,115.08324,北纬,29.8475,0,223,2,31.1,3.731,1402,9,0.9,0.8,A,可用,,29.8475,115.08324,gps
H67M·I17·N024·190607,32151191,2021/1/24 16:00,东经,115.07881,北纬,29.84773,0,70,3,34.77,3.71,1008,6,1,0.8,A,可用,,29.84773,115.07881,gps
H67M·I17·N024·190607,32151191,2021/1/24 14:01,东经,115.07869,北纬,29.84801,0,338,3,32.98,3.683,787,8,1,0.8,A,可用,,29.84801,115.07869,gps
H67M·I17·N024·190607,32151191,2021/1/24 12:00,东经,115.0803,北纬,29.84926,0,6,18,27.83,3.658,1049,5,1.1,0.8,A,可用,,29.84926,115.0803,gps
H67M·I17·N024·190607,32151191,2021/1/24 10:00,东经,115.07883,北纬,29.84753,0,176,11,31.24,3.634,1376,7,1.1,0.8,A,可用,,29.84753,115.07883,gps
H67M·I17·N024·190607,32151191,2021/1/24 8:00,东经,115.08404,北纬,29.84788,0,131,16,29.76,3.649,228,5,1.7,0.9,B,可用,,29.84788,115.08404,gps
H67M·I17·N024·190607,32151191,2021/1/24 6:00,东经,115.08378,北纬,29.84783,0,137,0,30.1,3.656,708,4,1.5,0.8,A,可用,,29.84783,115.08378,gps
H67M·I17·N024·190607,32151191,2021/1/24 4:00,东经,115.08415,北纬,29.84771,0,336,17,31.27,3.663,425,7,0.9,0.9,A,可用,,29.84771,115.08415,gps
H67M·I17·N024·190607,32151191,2021/1/24 2:00,东经,115.08392,北纬,29.84748,0,302,16,30.55,3.672,241,4,4.7,0.9,C,可用,,29.84748,115.08392,gps
H67M·I17·N024·190607,32151191,2021/1/24 0:00,东经,115.08344,北纬,29.8475,0,322,11,29.12,3.683,713,10,1,0.8,A,可用,,29.8475,115.08344,gps
H67M·I17·N024·190607,32151191,2021/1/23 22:00,东经,115.07928,北纬,29.84766,0,252,12,27.82,3.697,890,3,2.4,1,B,可用,,29.84766,115.07928,gps
H67M·I17·N024·190607,32151191,2021/1/23 10:00,东经,115.07892,北纬,29.8484,0,270,13,32.45,3.646,1209,4,2.6,0.9,B,可用,,29.8484,115.07892,gps
H67M·I17·N024·190607,32151191,2021/1/23 8:00,东经,115.08384,北纬,29.84774,2.6,270,4,30.34,3.649,359,5,1.4,0.9,A,可用,,29.84774,115.08384,gps
H67M·I17·N024·190607,32151191,2021/1/23 6:00,东经,115.08339,北纬,29.84752,0,327,13,30.15,3.653,693,6,1.4,0.8,A,可用,,29.84752,115.08339,gps
H67M·I17·N024·190607,32151191,2021/1/23 4:00,东经,115.0834,北纬,29.84743,0,17,12,30.62,3.657,457,4,1.4,1,A,可用,,29.84743,115.0834,gps
H67M·I17·N024·190607,32151191,2021/1/23 2:00,东经,115.08347,北纬,29.84745,0,75,13,31.21,3.665,262,11,0.8,0.7,A,可用,,29.84745,115.08347,gps
H67M·I17·N024·190607,32151191,2021/1/23 0:00,东经,115.0834,北纬,29.84746,0,319,1,30.79,3.678,324,5,2.7,0.9,B,可用,,29.84746,115.0834,gps
H67M·I17·N024·190607,32151191,2021/1/22 22:00,东经,115.08293,北纬,29.84732,0,309,6,30.34,3.686,1060,15,1.5,0.8,A,可用,,29.84732,115.08293,gps
H67M·I17·N024·190607,32151191,2021/1/22 20:00,东经,115.07621,北纬,29.84473,0,198,19,29.68,3.695,2191,5,1.2,0.8,A,可用,,29.84473,115.07621,gps
H67M·I17·N024·190607,32151191,2021/1/22 18:01,东经,115.07375,北纬,29.84495,3.4,53,5,26.79,3.717,1388,5,4.1,0.9,C,可用,,29.84495,115.07375,gps
H67M·I17·N024·190607,32151191,2021/1/22 16:00,东经,115.0789,北纬,29.84853,0,332,32,34.34,3.72,1078,4,1.1,0.9,A,可用,,29.84853,115.0789,gps
H67M·I17·N024·190607,32151191,2021/1/22 14:00,东经,115.07944,北纬,29.84775,0,29,14,35.01,3.712,1253,6,4.3,0.8,C,可用,,29.84775,115.07944,gps
H67M·I17·N024·190607,32151191,2021/1/22 12:01,东经,115.07911,北纬,29.84811,0,358,11,33.58,3.706,973,10,1,0.7,A,可用,,29.84811,115.07911,gps
H67M·I17·N024·190607,32151191,2021/1/22 10:00,东经,115.07819,北纬,29.84829,2.4,359,15,31.8,3.709,1093,5,7.2,1.9,C,可用,,29.84829,115.07819,gps
H67M·I17·N024·190607,32151191,2021/1/22 8:00,东经,115.07985,北纬,29.84727,0,248,10,27.76,3.718,739,11,0.7,0.7,A,可用,,29.84727,115.07985,gps
H67M·I17·N024·190607,32151191,2021/1/22 6:00,东经,115.08213,北纬,29.84702,2.4,204,8,27.4,3.722,1067,5,2,0.8,B,可用,,29.84702,115.08213,gps
H67M·I17·N024·190607,32151191,2021/1/22 4:00,东经,115.0841,北纬,29.84747,0,358,17,30.76,3.734,136,10,0.7,0.8,A,可用,,29.84747,115.0841,gps
H67M·I17·N024·190607,32151191,2021/1/22 2:00,东经,115.08402,北纬,29.84751,0,220,8,31.96,3.741,360,11,0.8,0.8,A,可用,,29.84751,115.08402,gps
H67M·I17·N024·190607,32151191,2021/1/22 0:00,东经,115.08324,北纬,29.84747,0,259,14,30.73,3.747,769,6,1.7,1.8,B,可用,,29.84747,115.08324,gps
H67M·I17·N024·190607,32151191,2021/1/21 22:00,东经,115.08322,北纬,29.84736,0,82,10,30.09,3.755,663,12,0.8,0.8,A,可用,,29.84736,115.08322,gps
H67M·I17·N024·190607,32151191,2021/1/21 20:00,东经,115.07971,北纬,29.84704,0,264,9,32.63,3.772,1348,4,3,0.9,B,可用,,29.84704,115.07971,gps
H67M·I17·N024·190607,32151191,2021/1/21 18:00,东经,115.07889,北纬,29.84795,0,86,35,33.8,3.785,1532,4,2.6,0.9,B,可用,,29.84795,115.07889,gps
H67M·I17·N024·190607,32151191,2021/1/21 16:00,东经,115.07849,北纬,29.84707,0,40,25,32.12,3.781,1335,4,2,0.9,B,可用,,29.84707,115.07849,gps
H67M·I17·N024·190607,32151191,2021/1/21 14:01,东经,115.07993,北纬,29.84702,0,218,17,31.24,3.787,1202,8,1,0.7,A,可用,,29.84702,115.07993,gps
H67M·I17·N024·190607,32151191,2021/1/21 12:00,东经,115.07979,北纬,29.84758,1.9,331,16,33.24,3.787,1153,5,2.3,0.8,B,可用,,29.84758,115.07979,gps
H67M·I17·N024·190607,32151191,2021/1/21 10:00,东经,115.07864,北纬,29.84841,1.5,12,6,31.43,3.792,906,6,1.4,0.9,A,可用,,29.84841,115.07864,gps
H67M·I17·N024·190607,32151191,2021/1/21 8:01,东经,115.08321,北纬,29.83871,0,204,11,32.6,3.823,1045,11,0.8,0.7,A,可用,,29.83871,115.08321,gps
H67M·I17·N024·190607,32151191,2021/1/21 6:00,东经,115.08383,北纬,29.83891,0,292,13,28.81,3.839,789,7,1.3,0.7,A,可用,,29.83891,115.08383,gps
H67M·I17·N024·190607,32151191,2021/1/21 4:00,东经,115.08427,北纬,29.83945,0,49,12,29.54,3.852,619,4,1.8,0.9,B,可用,,29.83945,115.08427,gps
H67M·I17·N024·190607,32151191,2021/1/21 2:00,东经,115.08415,北纬,29.83936,0,289,12,29.95,3.869,540,13,0.7,0.8,A,可用,,29.83936,115.08415,gps
