Lon,Lat,时间,source,...5,X,Y
118.26759,39.16832,2020/5/24 4:00,GPS,NA,13165487.8961477,4745810.72719692
118.26707,39.16782,2020/5/24 2:01,GPS,NA,13165430.0100124,4745738.9356448
118.27052,39.17845,2020/5/24 0:01,GPS,NA,13165814.0622557,4747265.33397897
118.36794,39.20777,2020/5/23 22:00,GPS,NA,13176658.8070488,4751476.69046477
118.37009,39.20907,2020/5/23 20:00,GPS,NA,13176898.143954,4751663.45569588
118.34725,39.20394,2020/5/23 18:00,GPS,NA,13174355.6067842,4750926.47145545
118.27916,39.18356,2020/5/23 16:00,GPS,NA,13166775.8626561,4747999.17862559
118.27887,39.18319,2020/5/23 14:00,GPS,NA,13166743.5800038,4747946.04131181
118.27733,39.18276,2020/5/23 12:00,GPS,NA,13166572.147988,4747884.28748774
118.27662,39.18241,2020/5/23 10:01,GPS,NA,13166493.1111495,4747834.02302608
118.27484,39.18116,2020/5/23 8:00,GPS,NA,13166294.9624559,4747654.50913455
118.27032,39.1787,2020/5/23 6:00,GPS,NA,13165791.7983575,4747301.23511797
118.27075,39.17796,2020/5/23 4:00,GPS,NA,13165839.6657386,4747194.96811685
118.27287,39.17624,2020/5/23 2:00,GPS,NA,13166075.663059,4746947.97346239
118.26549,39.1703,2020/5/23 0:00,GPS,NA,13165254.125217,4746095.02675581
118.26385,39.16291,2020/5/22 22:00,GPS,NA,13165071.5612521,4745033.96971523
118.27413,39.16109,2020/5/22 20:00,GPS,NA,13166215.9256174,4744772.67101556
118.27089,39.17815,2020/5/22 18:00,GPS,NA,13165855.2504673,4747222.25278069
118.29727,39.22827,2020/5/22 16:00,GPS,NA,13168791.8586344,4754422.23720665
118.29734,39.2283,2020/5/22 14:00,GPS,NA,13168799.6509988,4754426.54839322
118.27518,39.20828,2020/5/22 12:00,GPS,NA,13166332.8110828,4751549.9594895
118.27538,39.20855,2020/5/22 10:00,GPS,NA,13166355.0749809,4751588.74918858
118.27542,39.20859,2020/5/22 8:00,GPS,NA,13166359.5277606,4751594.49582335
118.27583,39.2087,2020/5/22 6:00,GPS,NA,13166405.1687518,4751610.29908584
118.29736,39.22907,2020/5/22 4:00,GPS,NA,13168801.8773886,4754537.2028125
118.29751,39.22898,2020/5/22 2:00,GPS,NA,13168818.5753122,4754524.26911642
118.29741,39.22891,2020/5/22 0:00,GPS,NA,13168807.4433631,4754514.20958648
118.29652,39.23075,2020/5/21 22:00,GPS,NA,13168708.3690163,4754778.63485069
118.29655,39.23057,2020/5/21 20:01,GPS,NA,13168711.708601,4754752.76685585
118.27525,39.2086,2020/5/21 18:00,GPS,NA,13166340.6034471,4751595.93248255
118.27538,39.20846,2020/5/21 16:00,GPS,NA,13166355.0749809,4751575.81927232
118.27542,39.20847,2020/5/21 14:00,GPS,NA,13166359.5277606,4751577.25592886
118.27587,39.20862,2020/5/21 12:00,GPS,NA,13166409.6215314,4751598.80580158
118.27541,39.20847,2020/5/21 10:00,GPS,NA,13166358.4145657,4751577.25592886
118.27542,39.20843,2020/5/21 8:00,GPS,NA,13166359.5277606,4751571.50930391
118.27534,39.20849,2020/5/21 6:00,GPS,NA,13166350.6222013,4751580.12924256
118.27563,39.18042,2020/5/21 4:00,GPS,NA,13166382.9048536,4747548.23841493
118.2755,39.18051,2020/5/21 2:00,GPS,NA,13166368.4333198,4747561.16317243
118.27569,39.18031,2020/5/21 0:01,GPS,NA,13166389.5840231,4747532.44151156
118.31322,39.21993,2020/5/20 20:01,GPS,NA,13170567.4045126,4753223.79879981
118.27528,39.20845,2020/5/20 18:00,GPS,NA,13166343.9430319,4751574.38261598
118.2973,39.22823,2020/5/20 14:01,GPS,NA,13168795.1982191,4754416.48896076
118.27548,39.20844,2020/5/20 12:01,GPS,NA,13166366.20693,4751572.94595984
118.27538,39.20848,2020/5/20 10:00,GPS,NA,13166355.0749809,4751578.69258561
118.27505,39.20834,2020/5/20 8:01,GPS,NA,13166318.339549,4751558.57940974
118.27518,39.20844,2020/5/20 6:00,GPS,NA,13166332.8110828,4751572.94595984
118.27747,39.21087,2020/5/20 4:00,GPS,NA,13166587.7327167,4751922.05941573
118.27889,39.23638,2020/5/19 16:00,GPS,NA,13166745.8063936,4755587.76174165
118.27504,39.20848,2020/5/19 14:00,GPS,NA,13166317.2263541,4751578.69258561
118.2753,39.20844,2020/5/19 12:00,GPS,NA,13166346.1694217,4751572.94595984
118.27526,39.20847,2020/5/19 10:00,GPS,NA,13166341.716642,4751577.25592886
118.27534,39.20838,2020/5/19 8:00,GPS,NA,13166350.6222013,4751564.32602733
118.27537,39.20845,2020/5/19 6:00,GPS,NA,13166353.961786,4751574.38261598
118.27893,39.17615,2020/5/19 4:00,GPS,NA,13166750.2591732,4746935.04948984
118.28266,39.17744,2020/5/19 2:00,GPS,NA,13167165.4808739,4747120.2946771
118.27869,39.17815,2020/5/19 0:00,GPS,NA,13166723.5424955,4747222.25278069
118.27877,39.23646,2020/5/18 22:00,GPS,NA,13166732.4480547,4755599.25957206
118.28447,39.23089,2020/5/18 20:00,GPS,NA,13167366.9691522,4754798.75444811
118.2754,39.20871,2020/5/18 18:00,GPS,NA,13166357.3013707,4751611.7357473
118.27539,39.2085,2020/5/18 16:00,GPS,NA,13166356.1881758,4751581.56589972
118.27542,39.20842,2020/5/18 14:00,GPS,NA,13166359.5277606,4751570.07264818
118.27569,39.20858,2020/5/18 12:01,GPS,NA,13166389.5840231,4751593.05916435
118.28441,39.23116,2020/5/18 2:01,GPS,NA,13167360.2899828,4754837.55664218
118.28424,39.23165,2020/5/18 0:01,GPS,NA,13167341.3656694,4754907.97582017
118.28384,39.23106,2020/5/17 22:00,GPS,NA,13167296.837873,4754823.18544178
118.2829,39.23015,2020/5/17 20:00,GPS,NA,13167192.1975517,4754692.40845927
118.27515,39.20836,2020/5/17 18:00,GPS,NA,13166329.4714981,4751561.45271812
118.27536,39.2084,2020/5/17 16:00,GPS,NA,13166352.8485911,4751567.19933735
118.27544,39.20846,2020/5/17 14:00,GPS,NA,13166361.7541504,4751575.81927232
118.27442,39.20795,2020/5/17 12:00,GPS,NA,13166248.2082698,4751502.5500598
118.27578,39.20871,2020/5/17 8:00,GPS,NA,13166399.6027773,4751611.7357473
118.27536,39.20842,2020/5/17 6:00,GPS,NA,13166352.8485911,4751570.07264818
118.27982,39.1775,2020/5/17 4:01,GPS,NA,13166849.3335201,4747128.91081504
118.27959,39.17766,2020/5/17 2:00,GPS,NA,13166823.7300372,4747151.88721882
118.28127,39.17648,2020/5/17 0:00,GPS,NA,13167010.7467817,4746982.43747004
118.27343,39.20695,2020/5/16 22:00,GPS,NA,13166138.0019739,4751358.88648162
118.27537,39.20843,2020/5/15 12:00,GPS,NA,13166353.961786,4751571.50930391
118.27553,39.20844,2020/5/15 10:00,GPS,NA,13166371.7729046,4751572.94595984
118.27532,39.20839,2020/5/15 8:00,GPS,NA,13166348.3958115,4751565.76268223
118.27561,39.20858,2020/5/15 6:00,GPS,NA,13166380.6784638,4751593.05916435
118.28166,39.22657,2020/5/14 18:01,GPS,NA,13167054.1613831,4754177.93964542
118.27534,39.20851,2020/5/14 16:00,GPS,NA,13166350.6222013,4751583.00255708
118.27568,39.20853,2020/5/14 14:00,GPS,NA,13166388.4708282,4751585.87587242
118.27541,39.20845,2020/5/14 12:00,GPS,NA,13166358.4145657,4751574.38261598
118.27545,39.20846,2020/5/14 10:00,GPS,NA,13166362.8673453,4751575.81927232
118.28148,39.22818,2020/5/13 12:00,GPS,NA,13167034.1238748,4754409.303658
118.2756,39.20855,2020/5/13 10:00,GPS,NA,13166379.5652689,4751588.74918858
118.27513,39.20837,2020/5/13 8:00,GPS,NA,13166327.2451082,4751562.88937262
118.27541,39.20836,2020/5/13 6:00,GPS,NA,13166358.4145657,4751561.45271812
118.28123,39.22923,2020/5/13 4:00,GPS,NA,13167006.2940021,4754560.19609093
118.27534,39.20847,2020/5/12 20:00,GPS,NA,13166350.6222013,4751577.25592886
118.27511,39.20842,2020/5/12 8:00,GPS,NA,13166325.0187184,4751570.07264818
118.28104,39.22921,2020/5/12 2:01,GPS,NA,13166985.1432988,4754557.32192826
118.28162,39.22862,2020/5/11 20:01,GPS,NA,13167049.7086035,4754472.53449795
118.2752,39.20835,2020/5/11 14:00,GPS,NA,13166335.0374726,4751560.01606383
118.27538,39.20842,2020/5/11 8:00,GPS,NA,13166355.0749809,4751570.07264818
118.28416,39.23123,2020/5/11 2:01,GPS,NA,13167332.4601101,4754847.61649465
118.2752,39.20838,2020/5/10 20:00,GPS,NA,13166335.0374726,4751564.32602733
118.2746,39.2081,2020/5/10 14:00,GPS,NA,13166268.2457781,4751524.09977296
118.27477,39.20815,2020/5/10 8:01,GPS,NA,13166287.1700915,4751531.2830209
118.27883,39.23579,2020/5/10 2:02,GPS,NA,13166739.1272242,4755502.96564732
118.27332,39.20744,2020/5/9 20:01,GPS,NA,13166125.7568299,4751429.28137934
118.27632,39.20887,2020/5/9 14:01,GPS,NA,13166459.7153023,4751634.72235838
118.26797,39.17747,2020/5/9 8:01,GPS,NA,13165530.1975542,4747124.60274515
118.27913,39.23579,2020/5/9 2:01,GPS,NA,13166772.5230714,4755502.96564732
118.27435,39.23643,2020/5/8 20:00,GPS,NA,13166240.4159054,4755594.94788412
118.27894,39.20532,2020/5/8 14:00,GPS,NA,13166751.3723682,4751124.71923352
118.27724,39.21122,2020/5/8 8:00,GPS,NA,13166562.1292338,4751972.34424211
118.27937,39.23591,2020/5/8 2:01,GPS,NA,13166799.2397492,4755520.21225281
118.27447,39.23637,2020/5/7 20:00,GPS,NA,13166253.7742443,4755586.32451378
118.27789,39.20795,2020/5/7 14:01,GPS,NA,13166634.4869028,4751502.5500598
118.27836,39.20702,2020/5/7 8:01,GPS,NA,13166686.8070635,4751368.94286551
118.27924,39.23566,2020/5/7 2:06,GPS,NA,13166784.7682154,4755484.281858
118.27925,39.2357,2020/5/7 2:01,GPS,NA,13166785.8814103,4755490.03071256
118.27433,39.23639,2020/5/6 20:01,GPS,NA,13166238.1895156,4755589.19896974
118.28573,39.20293,2020/5/6 14:01,GPS,NA,13167507.2317106,4750781.37953559
118.27926,39.20498,2020/5/6 8:01,GPS,NA,13166786.9946052,4751075.87521646
118.28622,39.23137,2020/5/6 2:00,GPS,NA,13167561.7782611,4754867.73622968
118.2792,39.20459,2020/5/4 14:01,GPS,NA,13166780.3154358,4751019.84854685
118.27515,39.23729,2020/5/4 8:01,GPS,NA,13166329.4714981,4755718.5503361
118.27512,39.23763,2020/5/4 2:00,GPS,NA,13166326.1319133,4755767.41683967
118.27432,39.23717,2020/5/3 20:01,GPS,NA,13166237.0763207,4755701.30339138
118.27431,39.2377,2020/5/3 14:01,GPS,NA,13166235.9631258,4755777.47761981
118.27487,39.23712,2020/5/3 8:00,GPS,NA,13166298.3020406,4755694.11717312
118.27214,39.23503,2020/5/3 2:00,GPS,NA,13165994.3998308,4755393.73783088
118.27444,39.23603,2020/5/2 20:00,GPS,NA,13166250.4346596,4755537.45888779
118.27222,39.23497,2020/5/2 14:01,GPS,NA,13166003.30539,4755385.1146326
118.27397,39.23821,2020/5/2 8:01,GPS,NA,13166198.1144989,4755850.77789234
118.27895,39.24071,2020/4/30 20:01,GPS,NA,13166752.4855631,4756210.10066216
118.26444,39.17587,2020/4/30 2:00,GPS,NA,13165137.2397517,4746894.84168106
118.26351,39.16428,2020/4/29 20:01,GPS,NA,13165033.7126252,4745230.66605339
118.24931,39.13834,2020/4/29 14:00,GPS,NA,13163452.975856,4741507.00744377
118.31246,39.23906,2020/4/29 8:01,GPS,NA,13170482.8016995,4755972.94619737
118.2757,39.16048,2020/4/29 2:00,GPS,NA,13166390.697218,4744685.09439253
118.28802,39.19978,2020/4/28 20:01,GPS,NA,13167762.1533446,4750328.87853089
118.31028,39.23811,2020/4/28 14:01,GPS,NA,13170240.1252096,4755836.40524789
118.2779,39.22089,2020/4/28 8:01,GPS,NA,13166635.6000977,4753361.74129276
118.26689,39.16894,2020/4/28 2:01,GPS,NA,13165409.9725041,4745899.74943036
118.49915,38.99547,2020/4/27 20:00,GPS,NA,13191265.0374357,4721022.7097197
118.4981,38.99499,2020/4/27 14:01,GPS,NA,13191148.1519704,4720953.95847298
118.49842,38.99506,2020/4/27 8:00,GPS,NA,13191183.7742075,4720963.98466742
118.30028,39.14746,2020/6/30 22:06,GPS,NA,13169126.9303017,4742816.01702029
118.30038,39.1475,2020/6/30 22:01,GPS,NA,13169138.0622508,4742821.75866393
118.29992,39.14744,2020/6/30 20:00,GPS,NA,13169086.855285,4742813.1461997
118.30007,39.1476,2020/6/30 18:00,GPS,NA,13169103.5532086,4742836.1127873
118.29967,39.14757,2020/6/30 16:00,GPS,NA,13169059.0254123,4742831.80654815
118.29989,39.14758,2020/6/30 14:00,GPS,NA,13169083.5157003,4742833.24196099
118.29977,39.14766,2020/6/30 12:00,GPS,NA,13169070.1573614,4742844.72527111
118.29989,39.14762,2020/6/30 10:00,GPS,NA,13169083.5157003,4742838.98361442
118.30004,39.14763,2020/6/30 8:00,GPS,NA,13169100.2136239,4742840.41902829
118.30016,39.14762,2020/6/30 6:00,GPS,NA,13169113.5719628,4742838.98361442
118.29982,39.14787,2020/6/30 4:00,GPS,NA,13169075.7233359,4742874.86902227
118.30025,39.14758,2020/6/30 2:00,GPS,NA,13169123.590717,4742833.24196099
118.30027,39.14759,2020/6/30 0:00,GPS,NA,13169125.8171068,4742834.67737405
118.30019,39.1476,2020/6/29 22:00,GPS,NA,13169116.9115475,4742836.1127873
118.29992,39.14761,2020/6/29 20:00,GPS,NA,13169086.855285,4742837.54820076
118.29996,39.14759,2020/6/29 18:00,GPS,NA,13169091.3080646,4742834.67737405
118.29971,39.14752,2020/6/29 16:00,GPS,NA,13169063.4781919,4742824.62948697
118.29952,39.1475,2020/6/29 12:01,GPS,NA,13169042.3274887,4742821.75866393
118.29942,39.14759,2020/6/29 10:00,GPS,NA,13169031.1955396,4742834.67737405
118.30054,39.14757,2020/6/29 6:00,GPS,NA,13169155.8733693,4742831.80654815
118.30022,39.14761,2020/6/29 4:00,GPS,NA,13169120.2511322,4742837.54820076
118.30029,39.1476,2020/6/29 2:01,GPS,NA,13169128.0434966,4742836.1127873
118.30029,39.14763,2020/6/29 0:00,GPS,NA,13169128.0434966,4742840.41902829
118.29942,39.14762,2020/6/28 22:00,GPS,NA,13169031.1955396,4742838.98361442
118.29953,39.14751,2020/6/28 18:00,GPS,NA,13169043.4406836,4742823.19407535
118.29947,39.14755,2020/6/28 16:00,GPS,NA,13169036.7615141,4742828.93572307
118.29745,39.14933,2020/6/28 14:00,GPS,NA,13168811.8961427,4743084.44235003
118.2883,39.14481,2020/6/28 12:00,GPS,NA,13167793.322802,4742435.64039796
118.28657,39.14368,2020/6/28 10:00,GPS,NA,13167600.7400829,4742273.4464198
118.28298,39.15181,2020/6/28 6:00,GPS,NA,13167201.103111,4743440.43988536
118.28261,39.15302,2020/6/28 4:01,GPS,NA,13167159.9148994,4743614.13678502
118.2831,39.15282,2020/6/28 2:00,GPS,NA,13167214.4614499,4743585.42634764
118.28288,39.15305,2020/6/28 0:00,GPS,NA,13167189.9711619,4743618.44335767
118.28687,39.14387,2020/6/27 22:00,GPS,NA,13167634.1359301,4742300.71779156
118.2858,39.14325,2020/6/27 18:00,GPS,NA,13167515.024075,4742211.7272713
118.28587,39.14354,2020/6/27 16:00,GPS,NA,13167522.8164394,4742253.35177192
118.28586,39.14324,2020/6/27 12:00,GPS,NA,13167521.7032444,4742210.29194675
118.28577,39.14476,2020/6/27 10:00,GPS,NA,13167511.6844903,4742428.46361821
118.2818,39.15396,2020/6/27 8:00,GPS,NA,13167069.7461118,4743749.07693376
118.28197,39.15361,2020/6/27 6:00,GPS,NA,13167088.6704253,4743698.83305073
118.2816,39.15411,2020/6/27 4:00,GPS,NA,13167047.4822137,4743770.610103
118.28168,39.15406,2020/6/27 2:00,GPS,NA,13167056.3877729,4743763.43237482
118.28181,39.15404,2020/6/27 0:00,GPS,NA,13167070.8593067,4743760.56128498
118.28159,39.15417,2020/6/26 22:00,GPS,NA,13167046.3690188,4743779.22338354
118.28185,39.15397,2020/6/26 18:00,GPS,NA,13167075.3120864,4743750.51247695
118.28201,39.1538,2020/6/26 16:00,GPS,NA,13167093.1232049,4743726.10827051
118.27468,39.15158,2020/6/26 14:00,GPS,NA,13166277.1513374,4743407.42345712
118.27514,39.15109,2020/6/26 10:00,GPS,NA,13166328.3583031,4743337.08446981
118.27937,39.15829,2020/6/26 8:00,GPS,NA,13166799.2397492,4744370.68621579
118.275,39.15168,2020/6/26 6:00,GPS,NA,13166312.7735744,4743421.77841266
118.28146,39.12976,2020/6/26 4:00,GPS,NA,13167031.897485,4740275.65980356
118.28086,39.12951,2020/6/26 2:00,GPS,NA,13166965.1057905,4740239.78362515
118.27465,39.15156,2020/6/26 0:00,GPS,NA,13166273.8117527,4743404.55246846
118.27467,39.15154,2020/6/25 22:00,GPS,NA,13166276.0381425,4743401.68148061
118.27462,39.15147,2020/6/25 20:00,GPS,NA,13166270.4721679,4743391.63302958
118.27482,39.15166,2020/6/25 18:00,GPS,NA,13166292.7360661,4743418.90741992
118.27483,39.15173,2020/6/25 16:00,GPS,NA,13166293.849261,4743428.95589808
118.30705,39.18474,2020/6/25 14:00,GPS,NA,13169880.5632544,4748168.64544069
118.27484,39.15163,2020/6/25 12:00,GPS,NA,13166294.9624559,4743414.60093234
118.27446,39.15151,2020/6/25 10:00,GPS,NA,13166252.6610494,4743397.37500037
118.2747,39.15154,2020/6/25 8:00,GPS,NA,13166279.3777272,4743401.68148061
118.27483,39.15172,2020/6/25 6:00,GPS,NA,13166293.849261,4743427.52040059
118.27988,39.12902,2020/6/25 4:00,GPS,NA,13166856.0126895,4740169.46668488
118.28037,39.12922,2020/6/25 2:00,GPS,NA,13166910.55924,4740198.16741774
118.2826,39.15319,2020/6/25 0:00,GPS,NA,13167158.8017045,4743638.54072096
118.27473,39.15159,2020/6/24 22:00,GPS,NA,13166282.7173119,4743408.85895175
118.27456,39.1511,2020/6/24 10:00,GPS,NA,13166263.7929985,4743338.51995445
118.27478,39.15149,2020/6/24 8:00,GPS,NA,13166288.2832865,4743394.50401457
118.27468,39.15159,2020/6/24 6:00,GPS,NA,13166277.1513374,4743408.85895175
118.2799,39.15503,2020/6/24 4:00,GPS,NA,13166858.2390793,4743902.68121177
118.27992,39.1551,2020/6/24 2:00,GPS,NA,13166860.4654691,4743912.73017117
118.27473,39.15166,2020/6/24 0:00,GPS,NA,13166282.7173119,4743418.90741992
118.27471,39.15159,2020/6/23 22:00,GPS,NA,13166280.4909221,4743408.85895175
118.26697,39.15384,2020/6/23 20:00,GPS,NA,13165418.8780634,4743731.85043143
118.27473,39.15156,2020/6/23 18:00,GPS,NA,13166282.7173119,4743404.55246846
118.27468,39.1516,2020/6/23 16:00,GPS,NA,13166277.1513374,4743410.2944466
118.27003,39.15645,2020/6/23 14:00,GPS,NA,13165759.5157052,4744106.53348666
118.27469,39.15166,2020/6/23 10:00,GPS,NA,13166278.2645323,4743418.90741992
118.27477,39.15146,2020/6/23 8:00,GPS,NA,13166287.1700915,4743390.19753739
118.27473,39.15155,2020/6/23 6:00,GPS,NA,13166282.7173119,4743403.11697443
118.26363,39.15262,2020/6/23 4:00,GPS,NA,13165047.0709641,4743556.71599186
118.27369,39.15894,2020/6/23 2:00,GPS,NA,13166166.9450415,4744464.00268984
118.27393,39.15901,2020/6/23 0:00,GPS,NA,13166193.6617193,4744474.0522077
118.27473,39.15165,2020/6/22 18:00,GPS,NA,13166282.7173119,4743417.47192385
118.30808,39.17851,2020/6/22 16:00,GPS,NA,13169995.2223299,4747273.95024069
118.27462,39.15165,2020/6/22 14:00,GPS,NA,13166270.4721679,4743417.47192385
118.27466,39.15154,2020/6/22 12:00,GPS,NA,13166274.9249476,4743401.68148061
118.27467,39.15143,2020/6/22 10:00,GPS,NA,13166276.0381425,4743385.89106205
118.27486,39.15171,2020/6/22 8:00,GPS,NA,13166297.1888457,4743426.0849033
118.27466,39.15163,2020/6/22 4:00,GPS,NA,13166274.9249476,4743414.60093234
118.26971,39.15521,2020/6/22 2:00,GPS,NA,13165723.8934681,4743928.52141329
118.27465,39.15171,2020/6/22 0:00,GPS,NA,13166273.8117527,4743426.0849033
118.27466,39.15153,2020/6/21 22:00,GPS,NA,13166274.9249476,4743400.24598699
118.27467,39.15155,2020/6/21 20:00,GPS,NA,13166276.0381425,4743403.11697443
118.27462,39.15152,2020/6/21 18:00,GPS,NA,13166270.4721679,4743398.81049358
118.27482,39.15172,2020/6/21 16:00,GPS,NA,13166292.7360661,4743427.52040059
118.27486,39.15167,2020/6/21 14:00,GPS,NA,13166297.1888457,4743420.34291619
118.27485,39.15168,2020/6/21 12:00,GPS,NA,13166296.0756508,4743421.77841266
118.2748,39.1515,2020/6/21 10:00,GPS,NA,13166290.5096763,4743395.93950737
118.27471,39.15174,2020/6/21 8:00,GPS,NA,13166280.4909221,4743430.39139578
118.27468,39.15162,2020/6/21 6:00,GPS,NA,13166277.1513374,4743413.16543689
118.26597,39.15337,2020/6/21 4:00,GPS,NA,13165307.5585726,4743664.38024679
118.27471,39.15158,2020/6/21 2:00,GPS,NA,13166280.4909221,4743407.42345712
118.27473,39.15174,2020/6/21 0:00,GPS,NA,13166282.7173119,4743430.39139578
118.27377,39.1385,2020/6/20 22:00,GPS,NA,13166175.8506008,4741529.97106264
118.27363,39.13853,2020/6/20 20:00,GPS,NA,13166160.265872,4741534.27674699
118.27472,39.15155,2020/6/20 18:00,GPS,NA,13166281.604117,4743403.11697443
118.27468,39.1516,2020/6/20 16:00,GPS,NA,13166277.1513374,4743410.2944466
118.2747,39.15173,2020/6/20 14:00,GPS,NA,13166279.3777272,4743428.95589808
118.27475,39.15164,2020/6/20 12:00,GPS,NA,13166284.9437017,4743416.036428
118.2779,39.15512,2020/6/20 10:00,GPS,NA,13166635.6000977,4743915.60130427
118.27473,39.15158,2020/6/20 8:00,GPS,NA,13166282.7173119,4743407.42345712
118.27937,39.12857,2020/6/20 6:00,GPS,NA,13166799.2397492,4740104.89033395
118.28013,39.12937,2020/6/20 4:00,GPS,NA,13166883.8425622,4740219.69302087
118.27962,39.12875,2020/6/20 0:00,GPS,NA,13166827.0696219,4740130.72082481
118.2747,39.15158,2020/6/19 22:00,GPS,NA,13166279.3777272,4743407.42345712
118.27462,39.15162,2020/6/19 20:00,GPS,NA,13166270.4721679,4743413.16543689
118.27461,39.15153,2020/6/19 18:00,GPS,NA,13166269.358973,4743400.24598699
118.27467,39.15155,2020/6/19 16:00,GPS,NA,13166276.0381425,4743403.11697443
118.2748,39.15166,2020/6/19 14:00,GPS,NA,13166290.5096763,4743418.90741992
118.27485,39.15144,2020/6/19 12:00,GPS,NA,13166296.0756508,4743387.32655363
118.27472,39.1516,2020/6/19 10:00,GPS,NA,13166281.604117,4743410.2944466
118.28064,39.1296,2020/6/19 8:00,GPS,NA,13166940.6155025,4740252.69903471
118.27483,39.15171,2020/6/19 6:00,GPS,NA,13166293.849261,4743426.0849033
118.27474,39.15162,2020/6/19 4:00,GPS,NA,13166283.8305068,4743413.16543689
118.27082,39.15452,2020/6/19 2:00,GPS,NA,13165847.4581029,4743829.46766644
118.25697,39.12901,2020/6/18 22:01,GPS,NA,13164305.6831554,4740168.03165038
118.27376,39.14882,2020/6/18 20:00,GPS,NA,13166174.7374058,4743011.23473461
118.2746,39.15161,2020/6/18 16:00,GPS,NA,13166268.2457781,4743411.72994164
118.2747,39.1516,2020/6/18 14:00,GPS,NA,13166279.3777272,4743410.2944466
118.27373,39.14893,2020/6/18 12:01,GPS,NA,13166171.3978211,4743027.02456758
118.29818,39.1184,2020/6/18 10:00,GPS,NA,13168893.159371,4738645.57481561
118.2747,39.1516,2020/6/18 8:00,GPS,NA,13166279.3777272,4743410.2944466
118.27467,39.15157,2020/6/18 6:00,GPS,NA,13166276.0381425,4743405.98796268
118.27462,39.1516,2020/6/18 4:00,GPS,NA,13166270.4721679,4743410.2944466
118.27483,39.15163,2020/6/18 2:00,GPS,NA,13166293.849261,4743414.60093234
118.27364,39.1489,2020/6/17 22:01,GPS,NA,13166161.379067,4743022.71824705
118.27474,39.15155,2020/6/17 20:00,GPS,NA,13166283.8305068,4743403.11697443
118.26593,39.14614,2020/6/17 8:00,GPS,NA,13165303.1057929,4742626.54461078
118.27468,39.15159,2020/6/17 6:00,GPS,NA,13166277.1513374,4743408.85895175
118.27473,39.15157,2020/6/17 2:00,GPS,NA,13166282.7173119,4743405.98796268
118.27486,39.15145,2020/6/17 0:00,GPS,NA,13166297.1888457,4743388.7620454
118.27364,39.14889,2020/6/16 22:01,GPS,NA,13166161.379067,4743021.28280728
118.27357,39.14866,2020/6/16 20:00,GPS,NA,13166153.5867026,4742988.2677489
118.27358,39.14893,2020/6/16 18:00,GPS,NA,13166154.6998975,4743027.02456758
118.2745,39.15166,2020/6/16 16:00,GPS,NA,13166257.113829,4743418.90741992
118.2747,39.15158,2020/6/16 14:00,GPS,NA,13166279.3777272,4743407.42345712
118.27473,39.15158,2020/6/16 12:01,GPS,NA,13166282.7173119,4743407.42345712
118.27464,39.15155,2020/6/16 10:00,GPS,NA,13166272.6985577,4743403.11697443
118.27693,39.15311,2020/6/16 8:00,GPS,NA,13166527.6201917,4743627.05650847
118.27618,39.15316,2020/6/16 6:00,GPS,NA,13166444.1305736,4743634.23413975
118.27646,39.15319,2020/6/16 4:00,GPS,NA,13166475.300031,4743638.54072096
118.27635,39.15316,2020/6/16 2:00,GPS,NA,13166463.054887,4743634.23413975
118.27669,39.15285,2020/6/16 0:00,GPS,NA,13166500.9035139,4743589.73290805
118.27648,39.15317,2020/6/15 22:00,GPS,NA,13166477.5264208,4743635.66966661
118.27646,39.15304,2020/6/15 20:00,GPS,NA,13166475.300031,4743617.00783325
118.2757,39.15265,2020/6/15 18:00,GPS,NA,13166390.697218,4743561.02254002
118.27632,39.15315,2020/6/15 16:00,GPS,NA,13166459.7153023,4743632.79861308
118.27655,39.15313,2020/6/15 14:00,GPS,NA,13166485.3187852,4743629.92756037
118.2765,39.15319,2020/6/15 12:00,GPS,NA,13166479.7528106,4743638.54072096
118.27596,39.15319,2020/6/15 10:00,GPS,NA,13166419.6402856,4743638.54072096
118.27659,39.15294,2020/6/15 8:00,GPS,NA,13166489.7715648,4743602.65260028
118.27633,39.15304,2020/6/15 6:00,GPS,NA,13166460.8284972,4743617.00783325
118.27628,39.1531,2020/6/15 4:00,GPS,NA,13166455.2625226,4743625.62098283
118.2765,39.15302,2020/6/15 2:00,GPS,NA,13166479.7528106,4743614.13678502
118.27665,39.15312,2020/6/14 22:01,GPS,NA,13166496.4507342,4743628.49203432
118.27633,39.15281,2020/6/14 20:00,GPS,NA,13166460.8284972,4743583.99082792
118.27645,39.15302,2020/6/14 18:00,GPS,NA,13166474.1868361,4743614.13678502
118.27652,39.15316,2020/6/14 16:00,GPS,NA,13166481.9792004,4743634.23413975
118.27655,39.15311,2020/6/14 14:00,GPS,NA,13166485.3187852,4743627.05650847
118.2765,39.15319,2020/6/14 12:00,GPS,NA,13166479.7528106,4743638.54072096
118.27679,39.15321,2020/6/14 10:00,GPS,NA,13166512.035463,4743641.41177612
118.27634,39.15322,2020/6/14 8:00,GPS,NA,13166461.9416921,4743642.84730401
118.27643,39.15326,2020/6/14 6:00,GPS,NA,13166471.9604463,4743648.58941759
118.27644,39.1531,2020/6/14 4:00,GPS,NA,13166473.0736412,4743625.62098283
118.27653,39.15299,2020/6/14 2:00,GPS,NA,13166483.0923953,4743609.83021421
118.2765,39.15321,2020/6/14 0:00,GPS,NA,13166479.7528106,4743641.41177612
