Lat,Lon,source
23.503532,120.12151,gbif
24.02372,120.37787,gbif
23.075432,120.04864,gbif
23.559727,120.16591,gbif
23.500423,120.13579,gbif
22.884901,120.19819,gbif
24.470709,118.31235,gbif
22.49418,114.03655,gbif
23.03332,120.16767,gbif
23.889727,120.29563,gbif
23.503532,120.12151,gbif
22.49418,114.03655,gbif
23.264761,120.115105,gbif
29.1863,116.01849,gbif
22.49418,114.03655,gbif
22.884901,120.19819,gbif
23.575005,120.19764,gbif
22.49418,114.03655,gbif
23.494173,120.15085,gbif
22.843351,120.20814,gbif
22.494017,114.04039,gbif
23.491133,120.12321,gbif
23.066864,120.10857,gbif
23.092436,120.08302,gbif
24.659937,121.81846,gbif
23.340738,120.16125,gbif
23.868729,120.28243,gbif
23.494173,120.15085,gbif
22.494017,114.04039,gbif
23.358416,120.16768,gbif
23.321138,120.17088,gbif
23.202908,120.104836,gbif
23.513,120.1473,gbif
28.769163,116.31719,gbif
23.502428,120.12082,gbif
23.321138,120.17088,gbif
23.352922,120.17657,gbif
23.50615,120.12082,gbif
23.500423,120.13579,gbif
23.356836,120.15573,gbif
23.856846,120.30544,gbif
23.874828,120.288025,gbif
23.500423,120.13579,gbif
23.494173,120.15085,gbif
30.106888,104.648186,gbif
23.517332,120.18021,gbif
23.334074,120.16891,gbif
23.513,120.1473,gbif
23.334074,120.16891,gbif
22.843351,120.20814,gbif
23.340738,120.16125,gbif
23.856846,120.30544,gbif
24.476171,118.30999,gbif
23.541204,120.158485,gbif
24.420864,118.22887,gbif
23.513,120.1473,gbif
23.340738,120.16125,gbif
23.334074,120.16891,gbif
23.340738,120.16125,gbif
23.334074,120.16891,gbif
24.659937,121.81846,gbif
24.420864,118.22887,gbif
23.340738,120.16125,gbif
28.9484,116.35697,gbif
23.500145,120.16618,gbif
23.073421,120.07253,gbif
23.500145,120.16618,gbif
23.495983,120.16459,gbif
23.494928,120.164604,gbif
24.420864,118.22887,gbif
23.25387,120.10906,gbif
23.500145,120.16618,gbif
24.476171,118.30999,gbif
24.476171,118.30999,gbif
23.06091,120.10538,gbif
23.507946,120.1207,gbif
23.494928,120.164604,gbif
23.500145,120.16618,gbif
23.029787,120.17454,gbif
24.023417,120.37136,gbif
24.420864,118.22887,gbif
23.039074,120.10204,gbif
23.056644,120.097305,gbif
23.597567,120.16576,gbif
23.494173,120.15085,gbif
24.420864,118.22887,gbif
29.1863,116.01849,gbif
31.585062,117.53742,gbif
23.340738,120.16125,gbif
23.500423,120.13579,gbif
22.445572,114.056946,gbif
22.959015,120.18379,gbif
23.874828,120.288025,gbif
23.25387,120.10906,gbif
23.500423,120.13579,gbif
22.843351,120.20814,gbif
23.508118,120.11968,gbif
23.294378,120.14565,gbif
23.036516,120.10563,gbif
23.488861,120.12876,gbif
23.035477,120.09892,gbif
23.334074,120.16891,gbif
23.49202,120.140915,gbif
22.134344,113.03696,gbif
23.358416,120.16768,gbif
22.494017,114.04039,gbif
23.503532,120.12151,gbif
23.142622,120.138145,gbif
22.45974,114.03684,gbif
23.436817,120.154594,gbif
22.49418,114.03655,gbif
23.508036,120.16066,gbif
23.442957,120.15389,gbif
23.501926,120.15387,gbif
23.046816,120.105,gbif
23.500423,120.13579,gbif
23.005646,120.1646,gbif
23.500423,120.13579,gbif
23.501705,120.11962,gbif
23.881945,120.29316,gbif
23.334074,120.16891,gbif
22.513021,114.06573,gbif
23.503532,120.12151,gbif
23.334074,120.16891,gbif
23.803553,120.23342,gbif
22.49418,114.03655,gbif
23.597567,120.16576,gbif
23.01793,120.178696,gbif
22.884901,120.19819,gbif
23.549068,120.1839,gbif
22.49418,114.03655,gbif
23.50615,120.12082,gbif
23.500423,120.13579,gbif
22.823421,115.24591,gbif
23.803553,120.23342,gbif
23.500423,120.13579,gbif
23.056644,120.097305,gbif
22.83808,120.2116,gbif
22.959015,120.18379,gbif
23.352922,120.17657,gbif
22.522419,114.00032,gbif
23.03332,120.16767,gbif
22.884272,120.19492,gbif
23.502428,120.12082,gbif
22.884901,120.19819,gbif
23.493223,120.15077,gbif
23.494173,120.15085,gbif
22.884901,120.19819,gbif
22.49418,114.03655,gbif
24.476171,118.30999,gbif
23.081861,113.45822,gbif
23.060844,120.10542,gbif
23.005646,120.1646,gbif
23.500423,120.13579,gbif
23.294378,120.14565,gbif
23.202908,120.104836,gbif
23.04697,120.11079,gbif
23.335346,120.166916,gbif
23.358416,120.16768,gbif
27.881645,120.87222,gbif
23.436817,120.154594,gbif
23.005646,120.1646,gbif
22.9551,120.18208,gbif
23.500423,120.13579,gbif
23.358416,120.16768,gbif
23.005646,120.1646,gbif
23.500423,120.13579,gbif
24.470709,118.31235,gbif
23.53657,120.18801,gbif
23.294378,120.14565,gbif
24.015186,120.37167,gbif
29.400074,113.02539,gbif
23.494173,120.15085,gbif
22.494547,114.028465,gbif
24.82462,121.7966,gbif
23.549068,120.1839,gbif
24.476171,118.30999,gbif
22.823421,115.24591,gbif
23.323856,120.12017,gbif
23.3731,120.15875,gbif
24.827024,121.798904,gbif
22.884901,120.19819,gbif
24.470709,118.31235,gbif
24.46801,118.30366,gbif
23.02392,120.17329,gbif
23.34249,120.151955,gbif
22.513021,114.06573,gbif
23.503532,120.12151,gbif
22.49418,114.03655,gbif
22.843351,120.20814,gbif
23.352922,120.17657,gbif
23.493694,120.15086,gbif
23.36242,120.17812,gbif
31.63504,117.37196,gbif
29.844116,116.52945,gbif
22.49418,114.03655,gbif
23.507946,120.1207,gbif
23.005646,120.1646,gbif
22.843351,120.20814,gbif
23.358416,120.16768,gbif
23.06091,120.10538,gbif
22.49418,114.03655,gbif
23.500423,120.13579,gbif
23.359922,120.18341,gbif
24.470709,118.31235,gbif
23.302626,120.12526,gbif
22.843351,120.20814,gbif
23.500423,120.13579,gbif
23.04697,120.11079,gbif
22.522419,114.00032,gbif
23.359922,120.18341,gbif
23.500423,120.13579,gbif
23.50615,120.12082,gbif
23.507946,120.1207,gbif
23.53657,120.18801,gbif
23.50615,120.12082,gbif
23.492079,120.12225,gbif
23.334074,120.16891,gbif
22.49418,114.03655,gbif
23.02435,120.14495,gbif
22.513021,114.06573,gbif
22.959015,120.18379,gbif
23.597567,120.16576,gbif
23.32284,120.17534,gbif
23.414577,120.156944,gbif
24.476074,118.309975,gbif
23.495983,120.16459,gbif
23.493223,120.150185,gbif
22.49418,114.03655,gbif
23.500423,120.13579,gbif
23.601461,120.16121,gbif
22.456997,120.47923,gbif
23.334074,120.16891,gbif
23.049118,120.14374,gbif
22.511784,113.95444,gbif
23.881945,120.29316,gbif
22.49418,114.03655,gbif
23.066864,120.10857,gbif
22.884901,120.19819,gbif
22.959015,120.18379,gbif
23.549068,120.1839,gbif
23.358416,120.16768,gbif
24.46801,118.30366,gbif
23.340738,120.16125,gbif
23.508003,120.11945,gbif
22.49418,114.03655,gbif
23.503532,120.12151,gbif
22.932343,120.208916,gbif
22.884901,120.19819,gbif
22.513021,114.06573,gbif
24.82462,121.7966,gbif
22.49418,114.03655,gbif
23.340164,120.174126,gbif
24.015186,120.37167,gbif
22.49418,114.03655,gbif
23.495535,120.16734,gbif
24.476171,118.30999,gbif
23.878351,120.28995,gbif
22.45974,114.03684,gbif
23.005646,120.1646,gbif
23.500423,120.13579,gbif
23.087189,120.08061,gbif
23.49202,120.140915,gbif
23.352922,120.17657,gbif
22.656908,120.428696,gbif
23.549616,120.19301,gbif
24.476171,118.30999,gbif
23.32689,120.170685,gbif
24.470709,118.31235,gbif
31.378668,104.81239,gbif
22.83808,120.2116,gbif
22.515457,113.95801,gbif
23.323856,120.12017,gbif
23.491255,120.14292,gbif
23.148272,120.11872,gbif
23.549068,120.1839,gbif
24.470709,118.31235,gbif
29.1863,116.01849,gbif
23.503532,120.12151,gbif
31.395681,104.81652,gbif
23.549616,120.19301,gbif
24.46801,118.30366,gbif
23.052217,120.1255,gbif
23.046816,120.105,gbif
23.358416,120.16768,gbif
22.823421,115.24591,gbif
23.048393,120.14429,gbif
24.82462,121.7966,gbif
23.502428,120.12082,gbif
24.82462,121.7966,gbif
22.45974,114.03684,gbif
23.500423,120.13579,gbif
22.456787,120.4784,gbif
23.327784,120.1546,gbif
22.49418,114.03655,gbif
22.823421,115.24591,gbif
22.513021,114.06573,gbif
23.340738,120.16125,gbif
23.500423,120.13579,gbif
22.49418,114.03655,gbif
23.046816,120.105,gbif
23.508036,120.16066,gbif
22.49418,114.03655,gbif
23.500423,120.13579,gbif
23.503532,120.12151,gbif
23.356836,120.15573,gbif
23.02611,120.143906,gbif
23.32689,120.170685,gbif
23.559727,120.16591,gbif
23.494173,120.15085,gbif
23.500423,120.13579,gbif
23.503532,120.12151,gbif
23.036516,120.10563,gbif
23.046816,120.105,gbif
23.517332,120.18021,gbif
23.494173,120.15085,gbif
22.49418,114.03655,gbif
30.719957,121.36042,gbif
23.494173,120.15085,gbif
24.470709,118.31235,gbif
23.511078,120.12445,gbif
23.516224,120.14382,gbif
23.500423,120.13579,gbif
22.494547,114.028465,gbif
24.048086,120.39134,gbif
22.429996,120.50201,gbif
23.503532,120.12151,gbif
23.3524,120.1849,gbif
23.87589,120.29624,gbif
22.959015,120.18379,gbif
22.843351,120.20814,gbif
23.503532,120.12151,gbif
22.49418,114.03655,gbif
22.45974,114.03684,gbif
34.841454,119.20022,gbif
23.051624,120.095146,gbif
23.507946,120.1207,gbif
23.53657,120.18801,gbif
23.029215,120.112114,gbif
23.334074,120.16891,gbif
23.182957,120.31209,gbif
23.495983,120.16459,gbif
23.494173,120.15085,gbif
23.494173,120.15085,gbif
23.874828,120.288025,gbif
23.53657,120.18801,gbif
23.006687,120.16494,gbif
23.503532,120.12151,gbif
22.499126,114.02755,gbif
23.364443,120.17398,gbif
22.884901,120.19819,gbif
22.843351,120.20814,gbif
22.883303,120.20065,gbif
25.118263,121.470055,gbif
23.87589,120.29624,gbif
22.959015,120.18379,gbif
24.476171,118.30999,gbif
22.456877,113.54629,gbif
24.711357,121.827255,gbif
22.884901,120.19819,gbif
24.420864,118.22887,gbif
24.476171,118.30999,gbif
23.87589,120.29624,gbif
23.340738,120.16125,gbif
23.878351,120.28995,gbif
22.883179,120.20073,gbif
23.513,120.1473,gbif
23.334074,120.16891,gbif
23.334074,120.16891,gbif
23.356836,120.15573,gbif
22.959097,120.18371,gbif
23.513,120.1473,gbif
22.884901,120.19819,gbif
23.856846,120.30544,gbif
24.420864,118.22887,gbif
23.334074,120.16891,gbif
23.513,120.1473,gbif
23.513,120.1473,gbif
22.416876,113.644394,gbif
22.520987,113.995474,gbif
22.521082,113.995401,gbif
22.52128,113.99533,gbif
22.518511,113.972241,gbif
22.518532,113.979385,gbif
24.781714,118.673942,gbif
24.781714,118.673942,gbif
24.781714,118.673942,gbif
24.808554,121.802547,gbif
22.463788,114.029475,gbif
30.23798,119.761581,gbif
23.318853,120.139747,gbif
23.810387,120.240853,gbif
23.392883,120.167058,gbif
23.322965,120.146283,gbif
24.811997,121.80577,gbif
22.024129,113.133984,gbif
23.551848,120.150837,gbif
24.044392,120.384344,gbif
24.815039,121.801793,gbif
23.506427,120.119243,gbif
23.531572,120.210245,gbif
23.527192,120.169113,gbif
23.506427,120.119243,gbif
24.817299,121.802094,gbif
22.469598,114.030215,gbif
23.4228,120.16203,gbif
22.518204,114.069766,gbif
23.502788,120.119582,gbif
22.505471,114.041507,gbif
22.518374,114.070376,gbif
22.500044,114.011365,gbif
22.498925,114.011593,gbif
23.00927,120.166746,gbif
22.498925,114.011593,gbif
23.263341,120.12188,gbif
23.263341,120.12188,gbif
23.263341,120.12188,gbif
23.34702,120.184719,gbif
23.342184,120.184988,gbif
23.343275,120.181574,gbif
23.343275,120.181574,gbif
23.351134,120.187055,gbif
23.328921,120.182733,gbif
23.342444,120.161596,gbif
23.342444,120.161596,gbif
23.342788,120.156618,gbif
23.342788,120.156618,gbif
23.353174,120.176157,gbif
23.353174,120.176157,gbif
23.337946,120.16207,gbif
23.337946,120.16207,gbif
23.338062,120.16497,gbif
23.340754,120.159096,gbif
23.340754,120.159096,gbif
23.333695,120.168574,gbif
23.333695,120.168574,gbif
23.340549,120.153627,gbif
23.336234,120.166511,gbif
23.343095,120.152362,gbif
23.343095,120.152362,gbif
23.353087,120.171748,gbif
23.353087,120.171748,gbif
23.346888,120.171889,gbif
23.346888,120.171889,gbif
23.358676,120.171581,gbif
23.358676,120.171581,gbif
23.34806,120.176072,gbif
23.358772,120.175956,gbif
23.358772,120.175956,gbif
23.34806,120.176072,gbif
23.347388,120.168273,gbif
23.353051,120.167863,gbif
23.358595,120.167691,gbif
23.321678,120.174722,gbif
23.326053,120.170336,gbif
23.326053,120.170336,gbif
23.332229,120.173222,gbif
23.331543,120.175937,gbif
23.333695,120.168574,gbif
23.333695,120.168574,gbif
23.343095,120.152362,gbif
23.327233,120.175897,gbif
23.512045,120.12332,gbif
22.508831,114.113335,gbif
23.494173,120.15085,gbif
24.420864,118.22887,gbif
22.884901,120.19819,gbif
23.500423,120.13579,gbif
22.508831,114.113335,gbif
22.490671,114.04649,gbif
22.508831,114.113335,gbif
22.95724,120.183266,gbif
25.113932,121.46667,gbif
24.420864,118.22887,gbif
22.959015,120.18379,gbif
23.491133,120.12321,gbif
23.500423,120.13579,gbif
23.501234,120.15513,gbif
23.50345,120.122734,gbif
26.03419,119.64201,gbif
23.500423,120.13579,gbif
23.500423,120.13579,gbif
22.456877,113.54629,gbif
22.522419,114.00032,gbif
23.495245,120.12165,gbif
23.502428,120.12082,gbif
23.491133,120.12321,gbif
29.12272,115.96015,gbif
24.420864,118.22887,gbif
29.175446,115.978165,gbif
23.491133,120.12321,gbif
23.32689,120.170685,gbif
23.500738,120.119606,gbif
26.852335,104.21583,gbif
23.072329,120.099686,gbif
29.1863,116.01849,gbif
22.522419,114.00032,gbif
23.500423,120.13579,gbif
22.843351,120.20814,gbif
29.082317,115.89626,gbif
33.671814,120.429085,gbif
29.1863,116.01849,gbif
22.49418,114.03655,gbif
23.123453,120.10902,gbif
22.49418,114.03655,gbif
23.046816,120.105,gbif
24.420864,118.22887,gbif
22.504679,114.11184,gbif
23.540117,120.16588,gbif
24.420864,118.22887,gbif
24.42522,118.22504,gbif
24.420864,118.22887,gbif
29.175465,115.97811,gbif
23.500772,120.11959,gbif
22.959015,120.18379,gbif
22.469213,114.00747,gbif
23.3434,120.1728,gbif
29.1863,116.01849,gbif
23.500423,120.13579,gbif
22.5948,113.63314,gbif
23.500423,120.13579,gbif
23.515554,120.15185,gbif
29.1863,116.01849,gbif
22.470804,114.042786,gbif
23.503532,120.12151,gbif
23.500423,120.13579,gbif
23.352922,120.17657,gbif
22.494547,114.028465,gbif
22.508831,114.113335,gbif
22.49418,114.03655,gbif
23.549616,120.19301,gbif
31.966215,114.35186,gbif
23.491133,120.12321,gbif
23.493502,120.12208,gbif
23.493502,120.12208,gbif
25.118263,121.470055,gbif
22.456877,113.54629,gbif
23.046816,120.105,gbif
22.49418,114.03655,gbif
24.4304,118.24637,gbif
23.005646,120.1646,gbif
23.491133,120.12321,gbif
33.671814,120.429085,gbif
33.71164,120.46753,gbif
22.83395,120.21232,gbif
23.495245,120.12165,gbif
22.508831,114.113335,gbif
28.748085,116.317215,gbif
24.420864,118.22887,gbif
22.451263,114.043106,gbif
23.817179,120.23512,gbif
22.83395,120.21232,gbif
29.1863,116.01849,gbif
23.494173,120.15085,gbif
23.500423,120.13579,gbif
22.465063,114.04395,gbif
26.03419,119.64201,gbif
22.504126,113.953316,gbif
22.495502,114.05859,gbif
29.12272,115.96015,gbif
22.469213,114.00747,gbif
33.671814,120.429085,gbif
22.50467,114.1118,gbif
23.500423,120.13579,gbif
23.496552,120.16992,gbif
23.500423,120.13579,gbif
22.884779,120.19293,gbif
22.502804,114.07242,gbif
29.175446,115.978165,gbif
30.811575,114.51013,gbif
23.046816,120.105,gbif
23.123453,120.10902,gbif
22.884901,120.19819,gbif
24.420864,118.22887,gbif
22.456877,113.54629,gbif
31.966215,114.35186,gbif
22.49418,114.03655,gbif
22.508831,114.113335,gbif
29.12272,115.96015,gbif
24.299904,120.54652,gbif
23.500423,120.13579,gbif
22.451263,114.043106,gbif
22.959015,120.18379,gbif
33.60389,120.51342,gbif
23.109373,120.091354,gbif
23.500423,120.13579,gbif
29.122541,115.96007,gbif
23.573063,120.169525,gbif
22.49418,114.03655,gbif
22.508831,114.113335,gbif
24.82462,121.7966,gbif
24.015186,120.37167,gbif
22.468634,114.005356,gbif
24.420864,118.22887,gbif
30.66651,114.7327,gbif
23.123453,120.10902,gbif
23.569822,120.16354,gbif
23.569574,120.16491,gbif
23.109785,120.06337,gbif
26.03419,119.64201,gbif
26.03419,119.64201,gbif
24.420864,118.22887,gbif
23.500423,120.13579,gbif
22.50475,114.07709,gbif
24.793566,120.9175,gbif
23.36351,120.177666,gbif
23.500423,120.13579,gbif
23.500423,120.13579,gbif
23.051247,120.12437,gbif
23.086014,120.08276,gbif
22.445572,114.056946,gbif
26.03419,119.64201,gbif
26.03419,119.64201,gbif
22.49418,114.03655,gbif
23.321516,120.17073,gbif
24.420864,118.22887,gbif
23.500423,120.13579,gbif
34.830338,119.198296,gbif
23.500423,120.13579,gbif
24.420864,118.22887,gbif
22.5948,113.63314,gbif
22.508831,114.113335,gbif
23.504576,120.12181,gbif
29.899393,115.99878,gbif
24.420864,118.22887,gbif
22.49418,114.03655,gbif
23.565954,120.16542,gbif
28.748085,116.317215,gbif
22.451263,114.043106,gbif
24.015186,120.37167,gbif
30.762741,114.153275,gbif
23.500423,120.13579,gbif
23.500423,120.13579,gbif
25.118263,121.470055,gbif
23.32689,120.170685,gbif
23.500423,120.13579,gbif
22.456877,113.54629,gbif
22.451263,114.043106,gbif
24.420864,118.22887,gbif
26.894838,104.20685,gbif
23.103863,120.06137,gbif
22.49418,114.03655,gbif
23.49694,120.160904,gbif
23.599852,120.17781,gbif
24.015198,120.37155,gbif
23.3434,120.1728,gbif
34.830338,119.198296,gbif
23.500423,120.13579,gbif
22.451263,114.043106,gbif
29.1863,116.01849,gbif
29.122541,115.96007,gbif
23.494173,120.15085,gbif
23.513,120.1473,gbif
22.884901,120.19819,gbif
33.671814,120.429085,gbif
24.793566,120.9175,gbif
22.469213,114.00747,gbif
22.884901,120.19819,gbif
22.884813,120.18983,gbif
23.500423,120.13579,gbif
22.469213,114.00747,gbif
30.74997,114.15597,gbif
22.95724,120.183266,gbif
23.500145,120.16618,gbif
23.549616,120.19301,gbif
27.881645,120.87222,gbif
22.49418,114.03655,gbif
33.469715,120.62235,gbif
22.519606,113.97761,gbif
23.549616,120.19301,gbif
24.420864,118.22887,gbif
22.508831,114.113335,gbif
23.500423,120.13579,gbif
23.512045,120.12332,gbif
23.025766,120.14226,gbif
22.470804,114.042786,gbif
23.500423,120.13579,gbif
30.918867,121.97716,gbif
23.02611,120.143906,gbif
23.599852,120.17781,gbif
22.45974,114.03684,gbif
22.836401,120.211365,gbif
23.500423,120.13579,gbif
23.552948,120.150795,gbif
22.83391,120.21248,gbif
29.12272,115.96015,gbif
23.436817,120.154594,gbif
29.175446,115.978165,gbif
23.500423,120.13579,gbif
22.656908,120.428696,gbif
29.175465,115.97811,gbif
23.494173,120.15085,gbif
23.502428,120.12082,gbif
23.358416,120.16768,gbif
23.080948,120.04933,gbif
23.342693,120.17293,gbif
22.920053,120.17549,gbif
22.88314,120.195625,gbif
23.046816,120.105,gbif
25.233181,121.632744,gbif
24.420864,118.22887,gbif
23.573078,120.169235,gbif
24.420864,118.22887,gbif
23.492079,120.12225,gbif
22.49418,114.03655,gbif
22.508831,114.113335,gbif
23.500423,120.13579,gbif
23.500423,120.13579,gbif
30.811575,114.51013,gbif
25.118263,121.470055,gbif
22.884901,120.19819,gbif
23.494173,120.15085,gbif
23.123453,120.10902,gbif
23.494173,120.15085,gbif
22.95724,120.183266,gbif
31.59602,121.83876,gbif
23.026033,120.14052,gbif
23.540117,120.16588,gbif
24.420864,118.22887,gbif
23.500423,120.13579,gbif
23.342693,120.17293,gbif
23.500423,120.13579,gbif
23.502428,120.12082,gbif
22.49418,114.03655,gbif
24.82462,121.7966,gbif
22.508831,114.113335,gbif
23.493502,120.12208,gbif
29.175465,115.97811,gbif
23.494173,120.15085,gbif
22.49418,114.03655,gbif
25.115536,121.47126,gbif
24.420864,118.22887,gbif
29.1863,116.01849,gbif
23.005646,120.1646,gbif
29.1863,116.01849,gbif
29.175465,115.97811,gbif
23.491133,120.12321,gbif
33.60822,120.4719,gbif
23.358416,120.16768,gbif
23.494173,120.15085,gbif
23.3434,120.1728,gbif
23.49202,120.140915,gbif
23.3524,120.1849,gbif
23.500145,120.16618,gbif
23.32689,120.170685,gbif
30.66651,114.7327,gbif
23.500423,120.13579,gbif
23.500423,120.13579,gbif
23.494173,120.15085,gbif
22.458225,113.54578,gbif
23.55612,120.16434,gbif
23.334074,120.16891,gbif
24.420864,118.22887,gbif
23.515554,120.15185,gbif
28.748085,116.317215,gbif
22.83391,120.21248,gbif
23.500423,120.13579,gbif
24.420864,118.22887,gbif
24.420864,118.22887,gbif
23.202908,120.104836,gbif
23.511106,120.12442,gbif
22.508831,114.113335,gbif
23.023745,120.13895,gbif
23.500423,120.13579,gbif
23.500423,120.13579,gbif
23.005646,120.1646,gbif
23.496552,120.16992,gbif
23.046816,120.105,gbif
22.525566,114.08963,gbif
26.03419,119.64201,gbif
22.508831,114.113335,gbif
22.884901,120.19819,gbif
29.1863,116.01849,gbif
22.146069,113.037025,gbif
23.501234,120.15513,gbif
22.469213,114.00747,gbif
24.420864,118.22887,gbif
33.60822,120.4719,gbif
29.1863,116.01849,gbif
22.882746,120.192024,gbif
24.420864,118.22887,gbif
24.793566,120.9175,gbif
23.32689,120.170685,gbif
22.49418,114.03655,gbif
23.32689,120.170685,gbif
33.60389,120.51342,gbif
22.469213,114.00747,gbif
22.429996,120.50201,gbif
23.358416,120.16768,gbif
22.884901,120.19819,gbif
23.358416,120.16768,gbif
22.502804,114.07242,gbif
34.830338,119.198296,gbif
22.469213,114.00747,gbif
22.884901,120.19819,gbif
24.793566,120.9175,gbif
23.07932,120.08029,gbif
23.32689,120.170685,gbif
23.599852,120.17781,gbif
23.32689,120.170685,gbif
23.502428,120.12082,gbif
22.504827,114.07705,gbif
23.50929,120.11938,gbif
22.49418,114.03655,gbif
26.03419,119.64201,gbif
23.540117,120.16588,gbif
25.115536,121.47126,gbif
23.500423,120.13579,gbif
28.983852,116.04746,gbif
23.3434,120.1728,gbif
29.1863,116.01849,gbif
23.500423,120.13579,gbif
22.843351,120.20814,gbif
23.103863,120.06137,gbif
22.456877,113.54629,gbif
24.82462,121.7966,gbif
29.1863,116.01849,gbif
25.118263,121.470055,gbif
22.451263,114.043106,gbif
29.122541,115.96007,gbif
22.958542,120.18191,gbif
22.45974,114.03684,gbif
23.545805,120.17347,gbif
22.429996,120.50201,gbif
22.656908,120.428696,gbif
23.493242,120.15041,gbif
22.660667,120.44078,gbif
23.495245,120.12165,gbif
26.03419,119.64201,gbif
23.500423,120.13579,gbif
22.469213,114.00747,gbif
29.1863,116.01849,gbif
22.49418,114.03655,gbif
23.500423,120.13579,gbif
22.45974,114.03684,gbif
23.184492,120.10703,gbif
25.118263,121.470055,gbif
22.501385,113.95361,gbif
22.843351,120.20814,gbif
22.49418,114.03655,gbif
24.420864,118.22887,gbif
24.420864,118.22887,gbif
23.495245,120.12165,gbif
25.118263,121.470055,gbif
22.843351,120.20814,gbif
29.1863,116.01849,gbif
34.830338,119.198296,gbif
22.887033,120.20246,gbif
23.436817,120.154594,gbif
23.495504,120.120766,gbif
24.420864,118.22887,gbif
23.005646,120.1646,gbif
22.458225,113.54578,gbif
22.490513,113.562325,gbif
28.748085,116.317215,gbif
23.500423,120.13579,gbif
22.660667,120.44078,gbif
29.1863,116.01849,gbif
23.342693,120.17293,gbif
22.470804,114.042786,gbif
24.420864,118.22887,gbif
24.350105,120.56993,gbif
29.122541,115.96007,gbif
23.493502,120.12208,gbif
29.175446,115.978165,gbif
23.500423,120.13579,gbif
22.459263,114.04694,gbif
24.793566,120.9175,gbif
23.493242,120.15041,gbif
29.766483,115.71374,gbif
29.1863,116.01849,gbif
24.048542,120.39565,gbif
22.456877,113.54629,gbif
22.502804,114.07242,gbif
29.1863,116.01849,gbif
25.118263,121.470055,gbif
23.329636,120.18475,gbif
23.005646,120.1646,gbif
28.9484,116.35697,gbif
28.9484,116.35697,gbif
22.884901,120.19819,gbif
22.884901,120.19819,gbif
22.884901,120.19819,gbif
32.883118,120.894325,gbif
24.420864,118.22887,gbif
23.046816,120.105,gbif
24.824947,120.9196,gbif
22.8356,120.212654,gbif
23.046816,120.105,gbif
22.494017,114.04039,gbif
23.334074,120.16891,gbif
22.465063,114.04395,gbif
23.500423,120.13579,gbif
22.458225,113.54578,gbif
22.469696,114.0091,gbif
23.543304,120.16909,gbif
24.420864,118.22887,gbif
23.34339,120.15553,gbif
23.345766,120.15559,gbif
23.021689,120.174831,gbif
23.020053,120.175932,gbif
23.49325,120.150198,gbif
23.271677,120.126477,gbif
23.269852,120.127113,gbif
23.493814,120.15256,gbif
23.531773,120.206388,gbif
23.311578,120.175514,gbif
22.457052,120.478949,gbif
22.492967,114.043907,gbif
23.599139,120.172852,gbif
29.125313,116.277707,gbif
22.508795,114.112977,gbif
23.04964,120.12231,gbif
22.508795,114.112977,gbif
22.495057,114.033934,gbif
23.49467,120.120102,gbif
23.083058,120.079114,gbif
22.49552,114.029855,gbif
28.41278,116.14847,gps
28.41255,116.14931,gps
28.41275,116.14829,gps
28.41262,116.14938,gps
28.41276,116.14828,gps
28.41966,116.11389,gps
28.42069,116.1073,gps
28.41976,116.11202,gps
28.43086,116.12314,gps
28.42241,116.11709,gps
28.42881,116.12629,gps
28.69588,116.36831,gps
28.70221,116.36149,gps
28.69649,116.36788,gps
28.69655,116.36725,gps
28.70141,116.36187,gps
28.71271,116.34614,gps
28.70065,116.3062,gps
28.71474,116.31595,gps
28.70043,116.30715,gps
28.71469,116.31625,gps
28.70052,116.307,gps
28.71441,116.31332,gps
28.69677,116.29836,gps
28.71139,116.31621,gps
28.70041,116.30779,gps
28.71381,116.34319,gps
28.70058,116.30692,gps
28.71372,116.34502,gps
28.70045,116.30724,gps
28.71449,116.31387,gps
28.70054,116.30772,gps
28.6973,116.30212,gps
28.7007,116.30804,gps
28.6972,116.30218,gps
28.70061,116.30805,gps
28.71389,116.31503,gps
28.701,116.30743,gps
28.71375,116.31523,gps
28.69756,116.29884,gps
28.71242,116.34617,gps
28.69907,116.2993,gps
28.71459,116.31736,gps
28.70087,116.30766,gps
30.66984,113.69534,gps
30.67766,113.68667,gps
30.67424,113.70142,gps
30.67761,113.68655,gps
30.67439,113.7035,gps
30.67776,113.68675,gps
30.67146,113.70046,gps
30.67766,113.68639,gps
30.67758,113.67706,gps
30.67586,113.70206,gps
30.67805,113.68767,gps
30.67068,113.69066,gps
30.67761,113.6769,gps
30.67117,113.68436,gps
30.67039,113.69566,gps
30.67094,113.68382,gps
30.67041,113.69566,gps
30.67039,113.69559,gps
30.67033,113.6957,gps
30.67045,113.68423,gps
30.67908,113.67462,gps
30.67405,113.66882,gps
30.67746,113.67832,gps
30.6761,113.67452,gps
30.67709,113.67806,gps
30.67489,113.67082,gps
30.67747,113.69446,gps
30.67904,113.69343,gps
30.67904,113.67505,gps
30.67568,113.70388,gps
30.6775,113.67667,gps
30.67116,113.6838,gps
30.67092,113.68481,gps
30.67464,113.70428,gps
30.67113,113.68377,gps
30.67717,113.69495,gps
30.67104,113.68378,gps
30.67474,113.70412,gps
30.67096,113.68404,gps
30.67136,113.68005,gps
30.66978,113.67642,gps
30.67137,113.68008,gps
30.67467,113.67047,gps
30.67251,113.67556,gps
30.67485,113.67001,gps
